match_id,season,competition,round,date,home_team_id,away_team_id,home_goals,away_goals,arena,result
4503,2013,Brasileirão Série A,28,2013-10-13,BRA042,BRA015,0,0, Morumbi,D
4504,2013,Brasileirão Série A,28,2013-10-13,BRA003,BRA037,1,0,Vila Capanema,H
4505,2013,Brasileirão Série A,28,2013-10-13,BRA009,BRA021,2,1, Maracanã,H
4506,2013,Brasileirão Série A,28,2013-10-13,BRA024,BRA007,3,1, Serra Dourada,H
4507,2013,Brasileirão Série A,29,2013-10-16,BRA018,BRA022,1,0, Mineirão,H
4508,2013,Brasileirão Série A,29,2013-10-16,BRA040,BRA028,0,0, Vila Belmiro,D
4509,2013,Brasileirão Série A,29,2013-10-16,BRA017,BRA037,1,3, Heriberto Hulse,A
4510,2013,Brasileirão Série A,29,2013-10-16,BRA036,BRA016,1,0, Moisés Lucarelli,H
4511,2013,Brasileirão Série A,29,2013-10-16,BRA042,BRA032,3,0, Morumbi,H
4512,2013,Brasileirão Série A,29,2013-10-16,BRA021,BRA007,2,1, Maracanã,H
4513,2013,Brasileirão Série A,29,2013-10-16,BRA003,BRA005,1,0,Vila Capanema,H
4514,2013,Brasileirão Série A,29,2013-10-16,BRA025,BRA015,1,0,Arena do Grêmio,H
4515,2013,Brasileirão Série A,29,2013-10-17,BRA044,BRA024,0,2,Moacyrzão,A
4516,2013,Brasileirão Série A,29,2013-10-17,BRA045,BRA009,1,0, Barradão,H
4517,2013,Brasileirão Série A,30,2013-10-19,BRA022,BRA036,1,1, Maracanã,D
4518,2013,Brasileirão Série A,30,2013-10-19,BRA032,BRA040,1,5,Arena Pernambuco,A
4519,2013,Brasileirão Série A,30,2013-10-19,BRA015,BRA017,1,0,Novelli Júnior,H
4520,2013,Brasileirão Série A,30,2013-10-20,BRA005,BRA021,1,0,  Independência,H
4521,2013,Brasileirão Série A,30,2013-10-20,BRA007,BRA042,0,1, Fonte Nova,A
4522,2013,Brasileirão Série A,30,2013-10-20,BRA024,BRA003,3,0, Serra Dourada,H
4523,2013,Brasileirão Série A,30,2013-10-20,BRA028,BRA025,2,2,Centenário (RS),D
4524,2013,Brasileirão Série A,30,2013-10-20,BRA009,BRA044,2,2, Maracanã,D
4525,2013,Brasileirão Série A,30,2013-10-20,BRA016,BRA018,2,1, Couto Pereira,H
4526,2013,Brasileirão Série A,30,2013-10-20,BRA037,BRA045,1,1,Canindé,D
4527,2013,Brasileirão Série A,31,2013-10-26,BRA009,BRA005,1,0, Maracanã,H
4528,2013,Brasileirão Série A,31,2013-10-26,BRA018,BRA017,5,3, Mineirão,H
4529,2013,Brasileirão Série A,31,2013-10-27,BRA007,BRA003,1,1, Fonte Nova,D
4530,2013,Brasileirão Série A,31,2013-10-27,BRA015,BRA040,1,1,Fonte Luminosa,D
4531,2013,Brasileirão Série A,31,2013-10-27,BRA028,BRA042,2,3,Centenário (RS),A
4532,2013,Brasileirão Série A,31,2013-10-27,BRA036,BRA044,2,1, Moisés Lucarelli,H
4533,2013,Brasileirão Série A,31,2013-10-27,BRA037,BRA021,0,0,Castelão (CE),D
4534,2013,Brasileirão Série A,31,2013-10-27,BRA016,BRA025,4,0, Couto Pereira,H
4535,2013,Brasileirão Série A,31,2013-10-27,BRA022,BRA045,2,3, Maracanã,A
4536,2013,Brasileirão Série A,31,2013-10-27,BRA032,BRA024,0,2,Arena Pernambuco,A
4537,2013,Brasileirão Série A,32,2013-11-02,BRA042,BRA037,2,1, Morumbi,H
4538,2013,Brasileirão Série A,32,2013-11-02,BRA044,BRA016,2,1,Moacyrzão,H
4539,2013,Brasileirão Série A,32,2013-11-02,BRA005,BRA032,5,0,  Independência,H
4540,2013,Brasileirão Série A,32,2013-11-03,BRA024,BRA009,1,0, Serra Dourada,H
4541,2013,Brasileirão Série A,32,2013-11-03,BRA025,BRA007,0,0,Arena do Grêmio,D
4542,2013,Brasileirão Série A,32,2013-11-03,BRA040,BRA018,0,1, Vila Belmiro,A
4543,2013,Brasileirão Série A,32,2013-11-03,BRA045,BRA015,1,1, Barradão,D
4544,2013,Brasileirão Série A,32,2013-11-03,BRA003,BRA028,1,0,Vila Capanema,H
4545,2013,Brasileirão Série A,32,2013-11-03,BRA017,BRA036,1,1, Heriberto Hulse,D
4546,2013,Brasileirão Série A,32,2013-11-03,BRA021,BRA022,1,0, Maracanã,H
4547,2013,Brasileirão Série A,33,2013-11-09,BRA007,BRA005,0,0, Fonte Nova,D
4548,2013,Brasileirão Série A,33,2013-11-09,BRA037,BRA016,0,0,Canindé,D
4549,2013,Brasileirão Série A,33,2013-11-09,BRA021,BRA024,1,1, Maracanã,D
4550,2013,Brasileirão Série A,33,2013-11-10,BRA003,BRA042,3,0,Vila Capanema,H
4551,2013,Brasileirão Série A,33,2013-11-10,BRA018,BRA025,3,0, Mineirão,H
4552,2013,Brasileirão Série A,33,2013-11-10,BRA028,BRA009,2,1,Centenário (RS),H
4553,2013,Brasileirão Série A,33,2013-11-10,BRA036,BRA045,0,3, Moisés Lucarelli,A
4554,2013,Brasileirão Série A,33,2013-11-10,BRA015,BRA022,1,0,Fonte Luminosa,H
4555,2013,Brasileirão Série A,33,2013-11-10,BRA032,BRA017,0,1,Arena Pernambuco,A
4556,2013,Brasileirão Série A,33,2013-11-10,BRA044,BRA040,2,2, Maracanã,D
4557,2013,Brasileirão Série A,34,2013-11-13,BRA024,BRA036,2,0, Serra Dourada,H
4558,2013,Brasileirão Série A,34,2013-11-13,BRA025,BRA044,1,0,Arena do Grêmio,H
4559,2013,Brasileirão Série A,34,2013-11-13,BRA009,BRA037,0,0, Maracanã,D
4560,2013,Brasileirão Série A,34,2013-11-13,BRA017,BRA003,2,1, Heriberto Hulse,H
4561,2013,Brasileirão Série A,34,2013-11-13,BRA016,BRA015,0,1, Couto Pereira,A
4562,2013,Brasileirão Série A,34,2013-11-13,BRA042,BRA021,2,0,Novelli Júnior,H
4563,2013,Brasileirão Série A,34,2013-11-13,BRA045,BRA018,1,3, Barradão,A
4564,2013,Brasileirão Série A,34,2013-11-14,BRA040,BRA007,3,0, Pacaembu,H
4565,2013,Brasileirão Série A,34,2013-11-14,BRA005,BRA028,2,1,  Independência,H
4566,2013,Brasileirão Série A,34,2013-11-14,BRA022,BRA032,2,0, Maracanã,H
4567,2013,Brasileirão Série A,35,2013-11-16,BRA009,BRA003,4,0, Maracanã,H
4568,2013,Brasileirão Série A,35,2013-11-16,BRA016,BRA017,1,2, Couto Pereira,A
4569,2013,Brasileirão Série A,35,2013-11-17,BRA015,BRA044,0,0, Pacaembu,D
4570,2013,Brasileirão Série A,35,2013-11-17,BRA018,BRA036,2,2,Parque do Sabiá,D
4571,2013,Brasileirão Série A,35,2013-11-17,BRA022,BRA042,2,1, Maracanã,H
4572,2013,Brasileirão Série A,35,2013-11-17,BRA045,BRA040,2,0, Barradão,H
4573,2013,Brasileirão Série A,35,2013-11-17,BRA024,BRA028,3,1, Serra Dourada,H
4574,2013,Brasileirão Série A,35,2013-11-17,BRA025,BRA021,2,1,Arena do Grêmio,H
4575,2013,Brasileirão Série A,35,2013-11-17,BRA032,BRA007,0,1,Arena Pernambuco,A
4576,2013,Brasileirão Série A,35,2013-11-17,BRA037,BRA005,2,0,Canindé,H
4577,2013,Brasileirão Série A,36,2013-11-23,BRA017,BRA045,1,1, Heriberto Hulse,D
4578,2013,Brasileirão Série A,36,2013-11-23,BRA044,BRA018,2,1, Maracanã,H
4579,2013,Brasileirão Série A,36,2013-11-23,BRA005,BRA024,4,1,  Independência,H
4580,2013,Brasileirão Série A,36,2013-11-24,BRA003,BRA032,6,1,Arena Joinville,H
4581,2013,Brasileirão Série A,36,2013-11-24,BRA021,BRA015,1,0, Maracanã,H
4582,2013,Brasileirão Série A,36,2013-11-24,BRA036,BRA025,1,1, Moisés Lucarelli,D
4583,2013,Brasileirão Série A,36,2013-11-24,BRA040,BRA022,1,0,  Prudentão,H
4584,2013,Brasileirão Série A,36,2013-11-24,BRA007,BRA037,1,0, Fonte Nova,H
4585,2013,Brasileirão Série A,36,2013-11-24,BRA028,BRA016,0,0,Centenário (RS),D
4586,2013,Brasileirão Série A,36,2013-11-24,BRA042,BRA009,1,1, Morumbi,D
4587,2013,Brasileirão Série A,37,2013-11-30,BRA022,BRA005,2,2, Maracanã,D
4588,2013,Brasileirão Série A,37,2013-11-30,BRA015,BRA028,0,0, Pacaembu,D
4589,2013,Brasileirão Série A,37,2013-12-01,BRA016,BRA009,2,1, Couto Pereira,H
4590,2013,Brasileirão Série A,37,2013-12-01,BRA017,BRA042,1,0, Heriberto Hulse,H
4591,2013,Brasileirão Série A,37,2013-12-01,BRA018,BRA007,1,2, Mineirão,A
4592,2013,Brasileirão Série A,37,2013-12-01,BRA036,BRA037,0,2, Moisés Lucarelli,A
4593,2013,Brasileirão Série A,37,2013-12-01,BRA044,BRA032,2,0, Maracanã,H
4594,2013,Brasileirão Série A,37,2013-12-01,BRA045,BRA021,4,2, Barradão,H
4595,2013,Brasileirão Série A,37,2013-12-01,BRA025,BRA024,1,0,Arena do Grêmio,H
4596,2013,Brasileirão Série A,37,2013-12-01,BRA040,BRA003,2,1,Teixeirão,H
4597,2013,Brasileirão Série A,38,2013-12-07,BRA021,BRA018,1,1, Maracanã,D
4598,2013,Brasileirão Série A,38,2013-12-07,BRA032,BRA015,1,0,Arena Pernambuco,H
4599,2013,Brasileirão Série A,38,2013-12-08,BRA005,BRA045,2,2,  Independência,D
4600,2013,Brasileirão Série A,38,2013-12-08,BRA003,BRA044,5,1,Arena Joinville,H
4601,2013,Brasileirão Série A,38,2013-12-08,BRA007,BRA022,1,2, Fonte Nova,A
4602,2013,Brasileirão Série A,38,2013-12-08,BRA009,BRA017,3,0, Maracanã,H
4603,2013,Brasileirão Série A,38,2013-12-08,BRA024,BRA040,0,3, Serra Dourada,A
4604,2013,Brasileirão Série A,38,2013-12-08,BRA028,BRA036,0,0,Centenário (RS),D
4605,2013,Brasileirão Série A,38,2013-12-08,BRA037,BRA025,0,0,Canindé,D
4606,2013,Brasileirão Série A,38,2013-12-08,BRA042,BRA016,0,1,Novelli Júnior,A
4607,2014,Brasileirão Série A,1,2014-04-19,BRA022,BRA020,3,0, Maracanã,H
4608,2014,Brasileirão Série A,1,2014-04-19,BRA028,BRA045,1,0,Estádio José Pinheiro Borda,H
4609,2014,Brasileirão Série A,1,2014-04-19,BRA014,BRA016,0,0,Arena Condá,D
4610,2014,Brasileirão Série A,1,2014-04-20,BRA003,BRA025,1,0, Orlando Scarpelli,H
4611,2014,Brasileirão Série A,1,2014-04-20,BRA042,BRA009,3,0, Morumbi,H
4612,2014,Brasileirão Série A,1,2014-04-20,BRA007,BRA018,1,2,Itaipava Arena Fonte Nova,A
4613,2014,Brasileirão Série A,1,2014-04-20,BRA005,BRA015,0,0,Estádio Municipal Parque do Sabiá,D
4614,2014,Brasileirão Série A,1,2014-04-20,BRA021,BRA024,0,0,Estádio Nacional de Brasília,D
4615,2014,Brasileirão Série A,1,2014-04-20,BRA040,BRA043,1,1,Estádio Urbano Caldeira,D
4616,2014,Brasileirão Série A,1,2014-04-20,BRA017,BRA033,1,2,Estádio Heriberto Hülse,A
4617,2014,Brasileirão Série A,2,2014-04-26,BRA016,BRA040,0,0, Couto Pereira,D
4618,2014,Brasileirão Série A,2,2014-04-26,BRA033,BRA022,0,1,Estádio Municipal Paulo Machado de Carvalho,A
4619,2014,Brasileirão Série A,2,2014-04-27,BRA009,BRA028,2,2, Maracanã,D
4620,2014,Brasileirão Série A,2,2014-04-27,BRA045,BRA003,2,2,Estádio de Pituaçu,D
4621,2014,Brasileirão Série A,2,2014-04-27,BRA015,BRA021,2,0,Estádio Municipal Paulo Machado de Carvalho,H
4622,2014,Brasileirão Série A,2,2014-04-27,BRA018,BRA042,1,1,Estádio Municipal Parque do Sabiá,D
4623,2014,Brasileirão Série A,2,2014-04-27,BRA020,BRA007,0,2,Arena Barueri,A
4624,2014,Brasileirão Série A,2,2014-04-27,BRA025,BRA005,2,1,Arena do Grêmio,H
4625,2014,Brasileirão Série A,2,2014-04-27,BRA024,BRA017,1,0,Estádio Municipal Juscelino Kubitschek,H
4626,2014,Brasileirão Série A,2,2014-04-27,BRA043,BRA014,2,1,Adelmar da Costa Carvalho,H
4627,2014,Brasileirão Série A,3,2014-05-03,BRA040,BRA025,0,0,Estádio Urbano Caldeira,D
4628,2014,Brasileirão Série A,3,2014-05-03,BRA003,BRA018,2,3,Estádio Nacional de Brasília,A
4629,2014,Brasileirão Série A,3,2014-05-03,BRA042,BRA016,2,2,Estádio Municipal Paulo Machado de Carvalho,D
4630,2014,Brasileirão Série A,3,2014-05-03,BRA022,BRA045,1,2, Maracanã,A
4631,2014,Brasileirão Série A,3,2014-05-04,BRA017,BRA020,1,0,Estádio Heriberto Hülse,H
4632,2014,Brasileirão Série A,3,2014-05-04,BRA028,BRA043,2,1,Estádio José Pinheiro Borda,H
4633,2014,Brasileirão Série A,3,2014-05-04,BRA007,BRA009,1,0,Itaipava Arena Fonte Nova,H
4634,2014,Brasileirão Série A,3,2014-05-04,BRA021,BRA033,4,2, Maracanã,H
4635,2014,Brasileirão Série A,3,2014-05-04,BRA014,BRA015,0,1,Arena Condá,A
4636,2014,Brasileirão Série A,3,2014-05-04,BRA005,BRA024,0,1,Estádio Raimundo Sampaio,A
4637,2014,Brasileirão Série A,4,2014-05-10,BRA028,BRA003,2,1,Estádio José Pinheiro Borda,H
4638,2014,Brasileirão Série A,4,2014-05-10,BRA033,BRA024,2,0,Estádio Municipal Paulo Machado de Carvalho,H
4639,2014,Brasileirão Série A,4,2014-05-10,BRA009,BRA017,6,0, Maracanã,H
4640,2014,Brasileirão Série A,4,2014-05-11,BRA014,BRA025,1,2,Arena Condá,A
4641,2014,Brasileirão Série A,4,2014-05-11,BRA022,BRA021,2,0, Maracanã,H
4642,2014,Brasileirão Série A,4,2014-05-11,BRA005,BRA018,2,1,Estádio Raimundo Sampaio,H
4643,2014,Brasileirão Série A,4,2014-05-11,BRA042,BRA015,1,1,Arena Barueri,D
4644,2014,Brasileirão Série A,4,2014-05-11,BRA020,BRA040,0,2,  Estádio do Café,A
4645,2014,Brasileirão Série A,4,2014-05-11,BRA016,BRA043,0,1, Couto Pereira,A
4646,2014,Brasileirão Série A,4,2014-05-11,BRA007,BRA045,1,1,Itaipava Arena Fonte Nova,D
4647,2014,Brasileirão Série A,5,2014-05-14,BRA024,BRA009,2,0,Helenão,H
4648,2014,Brasileirão Série A,5,2014-05-17,BRA018,BRA016,3,2, Mineirão,H
4649,2014,Brasileirão Série A,5,2014-05-18,BRA025,BRA022,1,0,Arena do Grêmio,H
4650,2014,Brasileirão Série A,5,2014-05-18,BRA015,BRA020,0,1,Neo Química Arena,A
4651,2014,Brasileirão Série A,5,2014-05-18,BRA021,BRA042,0,2, Maracanã,A
4652,2014,Brasileirão Série A,5,2014-05-18,BRA003,BRA014,1,1,Estádio Willie Davids,D
4653,2014,Brasileirão Série A,5,2014-05-18,BRA045,BRA033,0,1,Estádio de Pituaçu,A
4654,2014,Brasileirão Série A,5,2014-05-18,BRA017,BRA028,0,0,Estádio Heriberto Hülse,D
4655,2014,Brasileirão Série A,5,2014-05-18,BRA040,BRA005,1,2,Arena Pantanal,A
4657,2014,Brasileirão Série A,6,2014-05-21,BRA016,BRA028,1,1, Couto Pereira,D
4658,2014,Brasileirão Série A,6,2014-05-21,BRA021,BRA007,1,1,Moacyrzão,D
4659,2014,Brasileirão Série A,6,2014-05-21,BRA018,BRA043,2,0, Mineirão,H
4660,2014,Brasileirão Série A,6,2014-05-21,BRA017,BRA014,1,0,Estádio Heriberto Hülse,H
4661,2014,Brasileirão Série A,6,2014-05-21,BRA015,BRA003,1,1,Estádio Dr. Oswaldo Teixeira Duarte,D
4662,2014,Brasileirão Série A,6,2014-05-21,BRA022,BRA042,5,2, Maracanã,H
4663,2014,Brasileirão Série A,6,2014-05-21,BRA025,BRA009,2,1, Alfredo Jaconi,H
4664,2014,Brasileirão Série A,6,2014-05-22,BRA033,BRA020,1,0,Estádio Doutor Adhemar de Barros,H
4665,2014,Brasileirão Série A,6,2014-05-22,BRA024,BRA040,2,2,Estádio do Governo do Estado de Goiás (Serra Dourada),D
4666,2014,Brasileirão Série A,6,2014-05-22,BRA045,BRA005,2,3,Estádio Alberto Oliveira,A
4667,2014,Brasileirão Série A,7,2014-05-24,BRA007,BRA022,0,1,Arena Barueri,A
4668,2014,Brasileirão Série A,7,2014-05-24,BRA042,BRA025,1,0, Morumbi,H
4669,2014,Brasileirão Série A,7,2014-05-25,BRA040,BRA021,0,0, Morumbi,D
4670,2014,Brasileirão Série A,7,2014-05-25,BRA020,BRA024,0,1, Orlando Scarpelli,A
4671,2014,Brasileirão Série A,7,2014-05-25,BRA043,BRA015,1,4,Adelmar da Costa Carvalho,A
4672,2014,Brasileirão Série A,7,2014-05-25,BRA003,BRA016,2,0,Estádio Willie Davids,H
4673,2014,Brasileirão Série A,7,2014-05-25,BRA028,BRA018,1,3,Estádio Francisco Stédile (Centenário),A
4674,2014,Brasileirão Série A,7,2014-05-25,BRA009,BRA045,1,1,Moacyrzão,D
4675,2014,Brasileirão Série A,7,2014-05-25,BRA014,BRA033,2,0,Arena Condá,H
4676,2014,Brasileirão Série A,7,2014-05-25,BRA005,BRA017,0,0,Estádio Ipatingão,D
4677,2014,Brasileirão Série A,8,2014-05-28,BRA017,BRA016,1,0,Estádio Heriberto Hülse,H
4678,2014,Brasileirão Série A,8,2014-05-28,BRA033,BRA009,0,2,Estádio Paulo Constantino,A
4679,2014,Brasileirão Série A,8,2014-05-28,BRA043,BRA025,0,0,Adelmar da Costa Carvalho,D
4680,2014,Brasileirão Série A,8,2014-05-28,BRA028,BRA014,2,0,Estádio Francisco Stédile (Centenário),H
4681,2014,Brasileirão Série A,8,2014-05-28,BRA024,BRA045,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada),D
4682,2014,Brasileirão Série A,8,2014-05-28,BRA015,BRA018,1,0,Estádio Dr. Oswaldo Teixeira Duarte,H
4683,2014,Brasileirão Série A,8,2014-05-28,BRA003,BRA042,2,2,Estádio Municipal Parque do Sabiá,D
4684,2014,Brasileirão Série A,8,2014-05-28,BRA005,BRA022,2,0,Estádio Ipatingão,H
4685,2014,Brasileirão Série A,8,2014-05-29,BRA021,BRA020,1,1, Morumbi,D
4686,2014,Brasileirão Série A,8,2014-05-29,BRA007,BRA040,0,2,Estádio Alberto Oliveira,A
4687,2014,Brasileirão Série A,9,2014-05-31,BRA016,BRA024,3,0,Vila Capanema,H
4688,2014,Brasileirão Série A,9,2014-05-31,BRA042,BRA005,2,1, Morumbi,H
4689,2014,Brasileirão Série A,9,2014-05-31,BRA045,BRA043,0,1,Estádio Alberto Oliveira,A
4690,2014,Brasileirão Série A,9,2014-06-01,BRA025,BRA033,0,0, Alfredo Jaconi,D
4691,2014,Brasileirão Série A,9,2014-06-01,BRA014,BRA007,2,1,Arena Condá,H
4692,2014,Brasileirão Série A,9,2014-06-01,BRA018,BRA021,3,0,Estádio Municipal Parque do Sabiá,H
4693,2014,Brasileirão Série A,9,2014-06-01,BRA022,BRA028,1,1,Moacyrzão,D
4694,2014,Brasileirão Série A,9,2014-06-01,BRA040,BRA017,2,0,Primeiro de Maio São Bernardo do Campo,H
4695,2014,Brasileirão Série A,9,2014-06-01,BRA020,BRA003,1,3, Orlando Scarpelli,A
4697,2014,Brasileirão Série A,28,2014-06-01,BRA015,BRA009,1,1,Neo Química Arena,D
4656,2014,Brasileirão Série A,5,2014-06-04,BRA043,BRA007,1,0,Adelmar da Costa Carvalho,H
4707,2014,Brasileirão Série A,10,2014-07-16,BRA025,BRA024,0,0,Arena do Grêmio,D
4708,2014,Brasileirão Série A,10,2014-07-16,BRA016,BRA020,0,2, Couto Pereira,A
4709,2014,Brasileirão Série A,10,2014-07-16,BRA043,BRA009,1,0,Adelmar da Costa Carvalho,H
4710,2014,Brasileirão Série A,10,2014-07-16,BRA017,BRA022,3,2,Estádio Heriberto Hülse,H
4711,2014,Brasileirão Série A,10,2014-07-16,BRA007,BRA042,0,2,Itaipava Arena Fonte Nova,A
4712,2014,Brasileirão Série A,10,2014-07-16,BRA021,BRA003,1,2,Moacyrzão,A
4713,2014,Brasileirão Série A,10,2014-07-17,BRA015,BRA028,2,1,Neo Química Arena,H
4714,2014,Brasileirão Série A,10,2014-07-17,BRA040,BRA033,2,0,Estádio Urbano Caldeira,H
4715,2014,Brasileirão Série A,10,2014-07-17,BRA018,BRA045,3,1, Mineirão,H
4717,2014,Brasileirão Série A,11,2014-07-19,BRA042,BRA014,0,1, Morumbi,A
4718,2014,Brasileirão Série A,11,2014-07-19,BRA020,BRA025,0,1, Orlando Scarpelli,A
4719,2014,Brasileirão Série A,11,2014-07-19,BRA005,BRA007,1,1,Estádio Raimundo Sampaio,D
4720,2014,Brasileirão Série A,11,2014-07-19,BRA009,BRA016,1,0,Estádio Municipal General Raulino de Oliveira,H
4721,2014,Brasileirão Série A,11,2014-07-20,BRA028,BRA021,4,0,Estádio José Pinheiro Borda,H
4722,2014,Brasileirão Série A,11,2014-07-20,BRA033,BRA018,1,2,Estádio Municipal Paulo Machado de Carvalho,A
4723,2014,Brasileirão Série A,11,2014-07-20,BRA045,BRA015,0,0, Barradão,D
4724,2014,Brasileirão Série A,11,2014-07-20,BRA003,BRA017,2,0,Estádio Joaquim Américo Guimarães,H
4725,2014,Brasileirão Série A,11,2014-07-20,BRA022,BRA040,1,0,Estádio Municipal General Raulino de Oliveira,H
4726,2014,Brasileirão Série A,11,2014-07-20,BRA024,BRA043,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada),D
4727,2014,Brasileirão Série A,12,2014-07-26,BRA040,BRA014,3,0,Estádio Urbano Caldeira,H
4728,2014,Brasileirão Série A,12,2014-07-26,BRA018,BRA020,5,0, Mineirão,H
4729,2014,Brasileirão Série A,12,2014-07-26,BRA017,BRA045,1,3,Estádio Heriberto Hülse,A
4730,2014,Brasileirão Série A,12,2014-07-26,BRA007,BRA028,0,1,Itaipava Arena Fonte Nova,A
4731,2014,Brasileirão Série A,12,2014-07-27,BRA024,BRA042,2,1,Estádio do Governo do Estado de Goiás (Serra Dourada),H
4732,2014,Brasileirão Série A,12,2014-07-27,BRA003,BRA022,0,3,Estádio Joaquim Américo Guimarães,A
4733,2014,Brasileirão Série A,12,2014-07-27,BRA015,BRA033,2,0,Neo Química Arena,H
4734,2014,Brasileirão Série A,12,2014-07-27,BRA043,BRA005,2,1,Adelmar da Costa Carvalho,H
4735,2014,Brasileirão Série A,12,2014-07-27,BRA021,BRA009,1,0, Maracanã,H
4736,2014,Brasileirão Série A,12,2014-07-27,BRA025,BRA016,2,3,Arena do Grêmio,A
4737,2014,Brasileirão Série A,13,2014-08-02,BRA009,BRA018,1,1, Maracanã,D
4738,2014,Brasileirão Série A,13,2014-08-02,BRA042,BRA017,1,1, Morumbi,D
4739,2014,Brasileirão Série A,13,2014-08-02,BRA045,BRA025,2,1, Barradão,H
4740,2014,Brasileirão Série A,13,2014-08-03,BRA033,BRA007,1,1,Estádio Municipal Paulo Machado de Carvalho,D
4741,2014,Brasileirão Série A,13,2014-08-03,BRA014,BRA021,1,0,Arena Condá,H
4742,2014,Brasileirão Série A,13,2014-08-03,BRA016,BRA015,0,0, Couto Pereira,D
4743,2014,Brasileirão Série A,13,2014-08-03,BRA020,BRA043,3,0, Orlando Scarpelli,H
4744,2014,Brasileirão Série A,13,2014-08-03,BRA028,BRA040,1,0,Estádio José Pinheiro Borda,H
4745,2014,Brasileirão Série A,13,2014-08-03,BRA022,BRA024,2,0, Maracanã,H
4746,2014,Brasileirão Série A,13,2014-08-03,BRA005,BRA003,3,1,Estádio Raimundo Sampaio,H
4716,2014,Brasileirão Série A,10,2014-08-06,BRA014,BRA005,1,1,Arena Condá,D
4747,2014,Brasileirão Série A,14,2014-08-09,BRA017,BRA018,0,0,Estádio Heriberto Hülse,D
4748,2014,Brasileirão Série A,14,2014-08-09,BRA007,BRA024,1,0,Itaipava Arena Fonte Nova,H
4749,2014,Brasileirão Série A,14,2014-08-09,BRA022,BRA016,1,1, Maracanã,D
4750,2014,Brasileirão Série A,14,2014-08-10,BRA021,BRA043,1,0, Maracanã,H
4751,2014,Brasileirão Série A,14,2014-08-10,BRA040,BRA015,0,1,Estádio Urbano Caldeira,A
4752,2014,Brasileirão Série A,14,2014-08-10,BRA003,BRA009,2,0,Estádio Joaquim Américo Guimarães,H
4753,2014,Brasileirão Série A,14,2014-08-10,BRA028,BRA025,2,0,Estádio José Pinheiro Borda,H
4754,2014,Brasileirão Série A,14,2014-08-10,BRA005,BRA033,2,1,Estádio Raimundo Sampaio,H
4755,2014,Brasileirão Série A,14,2014-08-10,BRA014,BRA020,0,1,Arena Condá,A
4756,2014,Brasileirão Série A,14,2014-08-10,BRA042,BRA045,3,1, Morumbi,H
4757,2014,Brasileirão Série A,15,2014-08-16,BRA024,BRA028,0,1,Estádio do Governo do Estado de Goiás (Serra Dourada),A
4758,2014,Brasileirão Série A,15,2014-08-16,BRA015,BRA007,1,1,Neo Química Arena,D
4759,2014,Brasileirão Série A,15,2014-08-17,BRA016,BRA021,0,1, Couto Pereira,A
4760,2014,Brasileirão Série A,15,2014-08-17,BRA033,BRA042,1,2,Estádio Municipal Paulo Machado de Carvalho,A
4761,2014,Brasileirão Série A,15,2014-08-17,BRA025,BRA017,2,0,Arena do Grêmio,H
4762,2014,Brasileirão Série A,15,2014-08-17,BRA018,BRA040,3,0, Mineirão,H
4763,2014,Brasileirão Série A,15,2014-08-17,BRA045,BRA014,0,0, Barradão,D
4764,2014,Brasileirão Série A,15,2014-08-17,BRA009,BRA022,2,0,Estádio Nacional de Brasília,H
4765,2014,Brasileirão Série A,15,2014-08-17,BRA043,BRA003,1,1,Adelmar da Costa Carvalho,D
4766,2014,Brasileirão Série A,15,2014-08-17,BRA020,BRA005,2,2, Orlando Scarpelli,D
4767,2014,Brasileirão Série A,16,2014-08-20,BRA043,BRA033,2,1,Arena de Pernambuco,H
4768,2014,Brasileirão Série A,16,2014-08-20,BRA020,BRA009,1,0, Orlando Scarpelli,H
4769,2014,Brasileirão Série A,16,2014-08-20,BRA040,BRA003,2,0,Estádio Urbano Caldeira,H
4770,2014,Brasileirão Série A,16,2014-08-20,BRA016,BRA045,2,0, Couto Pereira,H
4771,2014,Brasileirão Série A,16,2014-08-20,BRA007,BRA017,0,0,Itaipava Arena Fonte Nova,D
4772,2014,Brasileirão Série A,16,2014-08-20,BRA014,BRA022,1,0,Arena Condá,H
4773,2014,Brasileirão Série A,16,2014-08-20,BRA021,BRA005,2,1, Maracanã,H
4774,2014,Brasileirão Série A,16,2014-08-20,BRA028,BRA042,0,1,Estádio José Pinheiro Borda,A
4775,2014,Brasileirão Série A,16,2014-08-21,BRA015,BRA024,5,2,Neo Química Arena,H
4776,2014,Brasileirão Série A,16,2014-08-21,BRA018,BRA025,1,0, Mineirão,H
4777,2014,Brasileirão Série A,17,2014-08-23,BRA005,BRA028,1,0,Estádio Raimundo Sampaio,H
4778,2014,Brasileirão Série A,17,2014-08-23,BRA009,BRA014,1,0, Maracanã,H
4779,2014,Brasileirão Série A,17,2014-08-23,BRA033,BRA016,1,0,Estádio Municipal Paulo Machado de Carvalho,H
4780,2014,Brasileirão Série A,17,2014-08-24,BRA025,BRA015,2,1,Arena do Grêmio,H
4781,2014,Brasileirão Série A,17,2014-08-24,BRA017,BRA021,0,2,Estádio Heriberto Hülse,A
4782,2014,Brasileirão Série A,17,2014-08-24,BRA045,BRA020,0,1, Barradão,A
4783,2014,Brasileirão Série A,17,2014-08-24,BRA042,BRA040,2,1, Morumbi,H
