cbf_id,season,round,date,home_team_id,away_team_id,home_goals,away_goals,result,played,venue
828984,2025,1,2025-03-29,BRA042,BRA043,0.0,0.0,D,True,Morumbi - Sao Paulo - SP
828986,2025,1,2025-03-29,BRA018,BRA046,2.0,1.0,H,True,Mineirão - Belo Horizonte - MG
828987,2025,1,2025-03-29,BRA025,BRA005,2.0,1.0,H,True,Arena do Grêmio - Porto Alegre - RS
828989,2025,1,2025-03-29,BRA023,BRA022,2.0,0.0,H,True,Arena Castelão - Fortaleza - CE
828990,2025,1,2025-03-29,BRA031,BRA045,2.0,0.0,H,True,Alfredo Jaconi - Caxias do Sul - RS
828981,2025,1,2025-03-29,BRA021,BRA028,1.0,1.0,D,True,Maracanã - Rio de Janeiro - RJ
828983,2025,1,2025-03-30,BRA033,BRA009,0.0,0.0,D,True,Nubank Parque  - Sao Paulo - SP
828982,2025,1,2025-03-30,BRA044,BRA040,2.0,1.0,H,True,São Januário - Rio de Janeiro - RJ
828988,2025,1,2025-03-30,BRA007,BRA015,1.0,1.0,D,True,Arena Fonte Nova - Salvador - BA
828985,2025,1,2025-03-31,BRA010,BRA013,2.0,2.0,D,True,Nabi Abi Chedid - Braganca Paulista - SP
828993,2025,2,2025-04-05,BRA015,BRA044,3.0,0.0,H,True,Neo Química Arena - Sao Paulo - SP
828999,2025,2,2025-04-05,BRA013,BRA025,2.0,0.0,H,True,Arena Castelão - Fortaleza - CE
828992,2025,2,2025-04-05,BRA009,BRA031,2.0,0.0,H,True,Nilton Santos - Rio de Janeiro - RJ
828991,2025,2,2025-04-06,BRA022,BRA010,2.0,1.0,H,True,Maracanã - Rio de Janeiro - RJ
828996,2025,2,2025-04-06,BRA005,BRA042,0.0,0.0,D,True,Mineirão - Belo Horizonte - MG
828997,2025,2,2025-04-06,BRA028,BRA018,3.0,0.0,H,True,Beira-Rio - Porto Alegre - RS
828998,2025,2,2025-04-06,BRA045,BRA021,1.0,2.0,A,True,Manoel Barradas - Salvador - BA
829000,2025,2,2025-04-06,BRA043,BRA033,1.0,2.0,A,True,Ilha do Retiro - Recife - PE
828995,2025,2,2025-04-06,BRA046,BRA023,1.0,1.0,D,True,José Maria de Campos Maia - Mirassol - SP
828994,2025,2,2025-04-06,BRA040,BRA007,2.0,2.0,D,True,Vila Belmiro - Santos - SP
829005,2025,3,2025-04-12,BRA010,BRA009,1.0,0.0,H,True,Nabi Abi Chedid - Braganca Paulista - SP
829010,2025,3,2025-04-12,BRA031,BRA013,2.0,1.0,H,True,Alfredo Jaconi - Caxias do Sul - RS
829003,2025,3,2025-04-12,BRA033,BRA015,2.0,0.0,H,True,Arena Barueri - Barueri - SP
829002,2025,3,2025-04-12,BRA044,BRA043,3.0,1.0,H,True,São Januário - Rio de Janeiro - RJ
829008,2025,3,2025-04-13,BRA007,BRA046,1.0,1.0,D,True,Arena Fonte Nova - Salvador - BA
829004,2025,3,2025-04-13,BRA042,BRA018,1.0,1.0,D,True,Morumbi - Sao Paulo - SP
829007,2025,3,2025-04-13,BRA025,BRA021,0.0,2.0,A,True,Arena do Grêmio - Porto Alegre - RS
829001,2025,3,2025-04-13,BRA022,BRA040,1.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829009,2025,3,2025-04-13,BRA023,BRA028,0.0,0.0,D,True,Arena Castelão - Fortaleza - CE
829006,2025,3,2025-04-13,BRA005,BRA045,2.0,2.0,D,True,Mineirão - Belo Horizonte - MG
829019,2025,4,2025-04-15,BRA013,BRA044,2.0,1.0,H,True,Arena Castelão - Fortaleza - CE
829012,2025,4,2025-04-16,BRA009,BRA042,2.0,2.0,D,True,Nilton Santos - Rio de Janeiro - RJ
829015,2025,4,2025-04-16,BRA046,BRA025,4.0,1.0,H,True,José Maria de Campos Maia - Mirassol - SP
829020,2025,4,2025-04-16,BRA043,BRA010,0.0,1.0,A,True,Ilha do Retiro - Recife - PE
829017,2025,4,2025-04-16,BRA028,BRA033,0.0,1.0,A,True,Beira-Rio - Porto Alegre - RS
829013,2025,4,2025-04-16,BRA015,BRA022,0.0,2.0,A,True,Neo Química Arena - Sao Paulo - SP
829014,2025,4,2025-04-16,BRA040,BRA005,2.0,0.0,H,True,Vila Belmiro - Santos - SP
829018,2025,4,2025-04-16,BRA045,BRA023,2.0,1.0,H,True,Manoel Barradas - Salvador - BA
829011,2025,4,2025-04-16,BRA021,BRA031,6.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829016,2025,4,2025-04-17,BRA018,BRA007,3.0,0.0,H,True,Mineirão - Belo Horizonte - MG
829069,2025,5,2025-04-19,BRA015,BRA043,2.0,1.0,H,True,Neo Química Arena - Sao Paulo - SP
829068,2025,5,2025-04-19,BRA044,BRA021,0.0,0.0,D,True,Maracanã - Rio de Janeiro - RJ
829073,2025,5,2025-04-19,BRA025,BRA028,1.0,1.0,D,True,Arena do Grêmio - Porto Alegre - RS
829076,2025,5,2025-04-20,BRA031,BRA046,2.0,2.0,D,True,Alfredo Jaconi - Caxias do Sul - RS
829072,2025,5,2025-04-20,BRA005,BRA009,1.0,0.0,H,True,Mineirão - Belo Horizonte - MG
829070,2025,5,2025-04-20,BRA042,BRA040,2.0,1.0,H,True,Morumbi - Sao Paulo - SP
829067,2025,5,2025-04-20,BRA022,BRA045,1.0,1.0,D,True,Maracanã - Rio de Janeiro - RJ
829075,2025,5,2025-04-20,BRA023,BRA033,1.0,2.0,A,True,Arena Castelão - Fortaleza - CE
829071,2025,5,2025-04-20,BRA010,BRA018,1.0,0.0,H,True,Nabi Abi Chedid - Braganca Paulista - SP
829074,2025,5,2025-04-21,BRA007,BRA013,1.0,0.0,H,True,Arena Fonte Nova - Salvador - BA
829083,2025,6,2025-04-26,BRA028,BRA031,3.0,1.0,H,True,Beira-Rio - Porto Alegre - RS
829085,2025,6,2025-04-26,BRA013,BRA042,1.0,1.0,D,True,Arena Castelão - Fortaleza - CE
829081,2025,6,2025-04-26,BRA046,BRA005,2.0,2.0,D,True,José Maria de Campos Maia - Mirassol - SP
829086,2025,6,2025-04-26,BRA043,BRA023,0.0,0.0,D,True,Ilha do Retiro - Recife - PE
829078,2025,6,2025-04-26,BRA009,BRA022,2.0,0.0,H,True,Nilton Santos - Rio de Janeiro - RJ
829077,2025,6,2025-04-27,BRA021,BRA015,4.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829079,2025,6,2025-04-27,BRA033,BRA007,0.0,1.0,A,True,Nubank Parque  - Sao Paulo - SP
829082,2025,6,2025-04-27,BRA018,BRA044,1.0,0.0,H,True,Parque do Sabiá - Uberlandia - MG
829084,2025,6,2025-04-27,BRA045,BRA025,1.0,1.0,D,True,Manoel Barradas - Salvador - BA
829080,2025,6,2025-04-27,BRA040,BRA010,1.0,2.0,A,True,Vila Belmiro - Santos - SP
829186,2025,7,2025-05-02,BRA042,BRA023,0.0,0.0,D,True,Morumbi - Sao Paulo - SP
829183,2025,7,2025-05-03,BRA022,BRA043,2.0,1.0,H,True,Maracanã - Rio de Janeiro - RJ
829185,2025,7,2025-05-03,BRA015,BRA028,4.0,2.0,H,True,Neo Química Arena - Sao Paulo - SP
829191,2025,7,2025-05-03,BRA013,BRA045,1.0,0.0,H,True,Presidente Vargas - Fortaleza - CE
829190,2025,7,2025-05-03,BRA007,BRA009,1.0,0.0,H,True,Arena Fonte Nova - Salvador - BA
829189,2025,7,2025-05-04,BRA025,BRA040,1.0,0.0,H,True,Arena do Grêmio - Porto Alegre - RS
829184,2025,7,2025-05-04,BRA044,BRA033,0.0,1.0,A,True,Mané Garrincha - Brasilia - DF
829188,2025,7,2025-05-04,BRA018,BRA021,2.0,1.0,H,True,Mineirão - Belo Horizonte - MG
829187,2025,7,2025-05-05,BRA010,BRA046,1.0,0.0,H,True, Cícero de Souza Marques - Braganca Paulista - SP
829192,2025,7,2025-05-05,BRA031,BRA005,0.0,1.0,A,True,Alfredo Jaconi - Caxias do Sul - RS
829201,2025,8,2025-05-10,BRA023,BRA031,5.0,0.0,H,True,Presidente Vargas - Fortaleza - CE
829197,2025,8,2025-05-10,BRA046,BRA015,2.0,1.0,H,True,José Maria de Campos Maia - Mirassol - SP
829199,2025,8,2025-05-10,BRA025,BRA010,1.0,1.0,D,True,Arena do Grêmio - Porto Alegre - RS
829200,2025,8,2025-05-10,BRA045,BRA044,2.0,1.0,H,True,Manoel Barradas - Salvador - BA
829193,2025,8,2025-05-10,BRA021,BRA007,1.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829202,2025,8,2025-05-11,BRA043,BRA018,0.0,4.0,A,True,Ilha do Retiro - Recife - PE
829195,2025,8,2025-05-11,BRA033,BRA042,1.0,0.0,H,True,Arena Barueri - Barueri - SP
829198,2025,8,2025-05-11,BRA005,BRA022,3.0,2.0,H,True,ARENA MRV - Belo Horizonte - MG
829194,2025,8,2025-05-11,BRA009,BRA028,4.0,0.0,H,True,Nilton Santos - Rio de Janeiro - RJ
829196,2025,8,2025-05-12,BRA040,BRA013,0.0,0.0,D,True,Nubank Parque  - Sao Paulo - SP
829211,2025,9,2025-05-17,BRA013,BRA043,2.0,0.0,H,True,Arena Castelão - Fortaleza - CE
829204,2025,9,2025-05-17,BRA044,BRA023,3.0,0.0,H,True,São Januário - Rio de Janeiro - RJ
829206,2025,9,2025-05-17,BRA042,BRA025,2.0,1.0,H,True,Morumbi - Sao Paulo - SP
829205,2025,9,2025-05-18,BRA015,BRA040,1.0,0.0,H,True,Neo Química Arena - Sao Paulo - SP
829210,2025,9,2025-05-18,BRA007,BRA045,2.0,1.0,H,True,Arena Fonte Nova - Salvador - BA
829212,2025,9,2025-05-18,BRA031,BRA022,1.0,1.0,D,True,Alfredo Jaconi - Caxias do Sul - RS
829203,2025,9,2025-05-18,BRA021,BRA009,0.0,0.0,D,True,Maracanã - Rio de Janeiro - RJ
829207,2025,9,2025-05-18,BRA010,BRA033,1.0,2.0,A,True, Cícero de Souza Marques - Braganca Paulista - SP
829208,2025,9,2025-05-18,BRA018,BRA005,0.0,0.0,D,True,Mineirão - Belo Horizonte - MG
829209,2025,9,2025-05-18,BRA028,BRA046,1.0,1.0,D,True,Beira-Rio - Porto Alegre - RS
829213,2025,10,2025-05-24,BRA022,BRA044,2.0,1.0,H,True,Maracanã - Rio de Janeiro - RJ
829216,2025,10,2025-05-24,BRA042,BRA046,0.0,2.0,A,True,Morumbi - Sao Paulo - SP
829218,2025,10,2025-05-24,BRA005,BRA015,0.0,0.0,D,True,ARENA MRV - Belo Horizonte - MG
829219,2025,10,2025-05-25,BRA025,BRA007,1.0,0.0,H,True,Arena do Grêmio - Porto Alegre - RS
829215,2025,10,2025-05-25,BRA033,BRA021,0.0,2.0,A,True,Nubank Parque  - Sao Paulo - SP
829222,2025,10,2025-05-25,BRA043,BRA028,1.0,1.0,D,True,Ilha do Retiro - Recife - PE
829220,2025,10,2025-05-25,BRA045,BRA040,0.0,1.0,A,True,Manoel Barradas - Salvador - BA
829221,2025,10,2025-05-25,BRA023,BRA018,0.0,2.0,A,True,Arena Castelão - Fortaleza - CE
829217,2025,10,2025-05-26,BRA010,BRA031,1.0,0.0,H,True, Cícero de Souza Marques - Braganca Paulista - SP
829214,2025,10,2025-06-04,BRA009,BRA013,3.0,2.0,H,True,Nilton Santos - Rio de Janeiro - RJ
829230,2025,11,2025-05-31,BRA007,BRA042,2.0,1.0,H,True,Arena Fonte Nova - Salvador - BA
829224,2025,11,2025-05-31,BRA044,BRA010,0.0,2.0,A,True,São Januário - Rio de Janeiro - RJ
829227,2025,11,2025-06-01,BRA046,BRA043,1.0,0.0,H,True,José Maria de Campos Maia - Mirassol - SP
829226,2025,11,2025-06-01,BRA040,BRA009,0.0,1.0,A,True,Vila Belmiro - Santos - SP
829232,2025,11,2025-06-01,BRA031,BRA025,0.0,2.0,A,True,Alfredo Jaconi - Caxias do Sul - RS
829223,2025,11,2025-06-01,BRA021,BRA023,5.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829225,2025,11,2025-06-01,BRA015,BRA045,0.0,0.0,D,True,Neo Química Arena - Sao Paulo - SP
829231,2025,11,2025-06-01,BRA013,BRA005,0.0,1.0,A,True,Arena Castelão - Fortaleza - CE
829228,2025,11,2025-06-01,BRA018,BRA033,2.0,1.0,H,True,Mineirão - Belo Horizonte - MG
829229,2025,11,2025-06-01,BRA028,BRA022,0.0,2.0,A,True,Beira-Rio - Porto Alegre - RS
829247,2025,12,2025-06-12,BRA010,BRA007,0.0,3.0,A,True, Cícero de Souza Marques - Braganca Paulista - SP
829250,2025,12,2025-06-12,BRA045,BRA018,0.0,0.0,D,True,Manoel Barradas - Salvador - BA
829251,2025,12,2025-06-12,BRA023,BRA040,2.0,3.0,A,True,Arena Castelão - Fortaleza - CE
829249,2025,12,2025-06-12,BRA025,BRA015,1.0,1.0,D,True,Arena do Grêmio - Porto Alegre - RS
829248,2025,12,2025-06-12,BRA005,BRA028,2.0,0.0,H,True,ARENA MRV - Belo Horizonte - MG
829246,2025,12,2025-06-12,BRA042,BRA044,1.0,3.0,A,True,Morumbi - Sao Paulo - SP
829244,2025,12,2025-09-17,BRA009,BRA046,3.0,3.0,D,True,Nilton Santos - Rio de Janeiro - RJ
829245,2025,12,2025-10-11,BRA033,BRA031,4.0,1.0,H,True,Nubank Parque  - Sao Paulo - SP
829243,2025,12,2025-10-29,BRA022,BRA013,1.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829252,2025,12,2025-11-15,BRA043,BRA021,1.0,5.0,A,True,Arena Pernambuco - São Lourenço da Mata - PE
829253,2025,13,2025-07-12,BRA021,BRA042,2.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829259,2025,13,2025-07-12,BRA028,BRA045,1.0,0.0,H,True,Beira-Rio - Porto Alegre - RS
829254,2025,13,2025-07-12,BRA044,BRA009,0.0,2.0,A,True,Mané Garrincha - Brasilia - DF
829260,2025,13,2025-07-12,BRA007,BRA005,2.0,1.0,H,True,Arena Fonte Nova - Salvador - BA
829255,2025,13,2025-07-13,BRA015,BRA010,1.0,2.0,A,True,Neo Química Arena - Sao Paulo - SP
829261,2025,13,2025-07-13,BRA023,BRA013,0.0,1.0,A,True,Arena Castelão - Fortaleza - CE
829258,2025,13,2025-07-13,BRA018,BRA025,4.0,1.0,H,True,Mineirão - Belo Horizonte - MG
829262,2025,13,2025-07-14,BRA031,BRA043,2.0,0.0,H,True,Alfredo Jaconi - Caxias do Sul - RS
829257,2025,13,2025-10-08,BRA046,BRA022,2.0,1.0,H,True,José Maria de Campos Maia - Mirassol - SP
829256,2025,13,2025-11-15,BRA040,BRA033,1.0,0.0,H,True,Vila Belmiro - Santos - SP
829265,2025,14,2025-07-16,BRA033,BRA046,1.0,1.0,D,True,Nubank Parque  - Sao Paulo - SP
829271,2025,14,2025-07-16,BRA013,BRA015,0.0,1.0,A,True,Arena Castelão - Fortaleza - CE
829266,2025,14,2025-07-16,BRA040,BRA021,1.0,0.0,H,True,Vila Belmiro - Santos - SP
829267,2025,14,2025-07-16,BRA010,BRA042,2.0,2.0,D,True, Cícero de Souza Marques - Braganca Paulista - SP
829264,2025,14,2025-07-16,BRA009,BRA045,0.0,0.0,D,True,Nilton Santos - Rio de Janeiro - RJ
829263,2025,14,2025-07-17,BRA022,BRA018,0.0,2.0,A,True,Maracanã - Rio de Janeiro - RJ
829269,2025,14,2025-07-29,BRA025,BRA023,2.0,1.0,H,True,Arena do Grêmio - Porto Alegre - RS
829272,2025,14,2025-08-20,BRA031,BRA044,2.0,0.0,H,True,Alfredo Jaconi - Caxias do Sul - RS
829268,2025,14,2025-10-08,BRA005,BRA043,3.0,1.0,H,True,ARENA MRV - Belo Horizonte - MG
829270,2025,14,2025-10-22,BRA007,BRA028,1.0,0.0,H,True,Arena Fonte Nova - Salvador - BA
829281,2025,15,2025-07-19,BRA023,BRA007,1.0,1.0,D,True,Arena Castelão - Fortaleza - CE
829274,2025,15,2025-07-19,BRA044,BRA025,1.0,1.0,D,True,São Januário - Rio de Janeiro - RJ
829277,2025,15,2025-07-19,BRA046,BRA040,3.0,0.0,H,True,José Maria de Campos Maia - Mirassol - SP
829276,2025,15,2025-07-19,BRA042,BRA015,2.0,0.0,H,True,Morumbi - Sao Paulo - SP
829279,2025,15,2025-07-20,BRA028,BRA013,1.0,0.0,H,True,Beira-Rio - Porto Alegre - RS
829280,2025,15,2025-07-20,BRA045,BRA010,1.0,0.0,H,True,Manoel Barradas - Salvador - BA
829278,2025,15,2025-07-20,BRA018,BRA031,4.0,0.0,H,True,Mineirão - Belo Horizonte - MG
829275,2025,15,2025-07-20,BRA033,BRA005,3.0,2.0,H,True,Nubank Parque  - Sao Paulo - SP
829282,2025,15,2025-07-20,BRA043,BRA009,0.0,1.0,A,True,Ilha do Retiro - Recife - PE
829273,2025,15,2025-07-20,BRA021,BRA022,1.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829283,2025,16,2025-07-23,BRA022,BRA033,1.0,2.0,A,True,Maracanã - Rio de Janeiro - RJ
829292,2025,16,2025-07-23,BRA013,BRA046,0.0,2.0,A,True,Arena Castelão - Fortaleza - CE
829285,2025,16,2025-07-23,BRA015,BRA018,0.0,0.0,D,True,Neo Química Arena - Sao Paulo - SP
829286,2025,16,2025-07-23,BRA040,BRA028,1.0,2.0,A,True,Vila Belmiro - Santos - SP
829287,2025,16,2025-07-23,BRA010,BRA021,1.0,2.0,A,True, Cícero de Souza Marques - Braganca Paulista - SP
829291,2025,16,2025-07-23,BRA045,BRA043,2.0,2.0,D,True,Manoel Barradas - Salvador - BA
829293,2025,16,2025-07-24,BRA031,BRA042,0.0,1.0,A,True,Alfredo Jaconi - Caxias do Sul - RS
829290,2025,16,2025-09-24,BRA025,BRA009,1.0,1.0,D,True,Arena do Grêmio - Porto Alegre - RS
829284,2025,16,2025-09-24,BRA044,BRA007,3.0,1.0,H,True,São Januário - Rio de Janeiro - RJ
829288,2025,16,2025-11-12,BRA005,BRA023,3.0,3.0,D,True,ARENA MRV - Belo Horizonte - MG
829299,2025,17,2025-07-26,BRA046,BRA045,1.0,1.0,D,True,José Maria de Campos Maia - Mirassol - SP
829296,2025,17,2025-07-26,BRA009,BRA015,1.0,1.0,D,True,Nilton Santos - Rio de Janeiro - RJ
829303,2025,17,2025-07-26,BRA023,BRA010,3.0,1.0,H,True,Arena Castelão - Fortaleza - CE
829304,2025,17,2025-07-26,BRA043,BRA040,2.0,2.0,D,True,Ilha do Retiro - Recife - PE
829297,2025,17,2025-07-26,BRA033,BRA025,1.0,0.0,H,True,Nubank Parque  - Sao Paulo - SP
829298,2025,17,2025-07-27,BRA042,BRA022,3.0,1.0,H,True,Morumbi - Sao Paulo - SP
829300,2025,17,2025-07-27,BRA018,BRA013,1.0,2.0,A,True,Mineirão - Belo Horizonte - MG
829301,2025,17,2025-07-27,BRA028,BRA044,1.0,1.0,D,True,Beira-Rio - Porto Alegre - RS
829302,2025,17,2025-07-27,BRA007,BRA031,3.0,0.0,H,True,Arena Fonte Nova - Salvador - BA
829294,2025,17,2025-07-27,BRA021,BRA005,1.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829314,2025,18,2025-08-02,BRA043,BRA007,0.0,0.0,D,True,Ilha do Retiro - Recife - PE
829309,2025,18,2025-08-02,BRA046,BRA044,3.0,2.0,H,True,José Maria de Campos Maia - Mirassol - SP
829305,2025,18,2025-08-02,BRA022,BRA025,1.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829306,2025,18,2025-08-03,BRA009,BRA018,0.0,2.0,A,True,Nilton Santos - Rio de Janeiro - RJ
829307,2025,18,2025-08-03,BRA015,BRA023,1.0,1.0,D,True,Neo Química Arena - Sao Paulo - SP
829310,2025,18,2025-08-03,BRA005,BRA010,2.0,1.0,H,True,ARENA MRV - Belo Horizonte - MG
829313,2025,18,2025-08-03,BRA013,BRA021,1.0,1.0,D,True,Arena Castelão - Fortaleza - CE
829312,2025,18,2025-08-03,BRA045,BRA033,2.0,2.0,D,True,Manoel Barradas - Salvador - BA
829311,2025,18,2025-08-03,BRA028,BRA042,1.0,2.0,A,True,Beira-Rio - Porto Alegre - RS
829308,2025,18,2025-08-04,BRA040,BRA031,3.0,1.0,H,True,Morumbi - Sao Paulo - SP
829318,2025,19,2025-08-09,BRA042,BRA045,2.0,0.0,H,True,Morumbi - Sao Paulo - SP
829319,2025,19,2025-08-09,BRA010,BRA028,1.0,3.0,A,True, Cícero de Souza Marques - Braganca Paulista - SP
829315,2025,19,2025-08-09,BRA021,BRA046,2.0,1.0,H,True,Maracanã - Rio de Janeiro - RJ
829323,2025,19,2025-08-09,BRA023,BRA009,0.0,5.0,A,True,Arena Castelão - Fortaleza - CE
829322,2025,19,2025-08-09,BRA007,BRA022,3.0,3.0,D,True,Arena Fonte Nova - Salvador - BA
829316,2025,19,2025-08-10,BRA044,BRA005,1.0,1.0,D,True,São Januário - Rio de Janeiro - RJ
829317,2025,19,2025-08-10,BRA033,BRA013,2.0,1.0,H,True,Nubank Parque  - Sao Paulo - SP
829320,2025,19,2025-08-10,BRA018,BRA040,1.0,2.0,A,True,Mineirão - Belo Horizonte - MG
829321,2025,19,2025-08-10,BRA025,BRA043,0.0,1.0,A,True,Arena do Grêmio - Porto Alegre - RS
829324,2025,19,2025-08-11,BRA031,BRA015,2.0,1.0,H,True,Alfredo Jaconi - Caxias do Sul - RS
829617,2025,20,2025-08-16,BRA022,BRA023,2.0,1.0,H,True,Maracanã - Rio de Janeiro - RJ
829625,2025,20,2025-08-16,BRA013,BRA010,1.0,0.0,H,True,Arena Castelão - Fortaleza - CE
829626,2025,20,2025-08-16,BRA043,BRA042,2.0,2.0,D,True,Ilha do Retiro - Recife - PE
829624,2025,20,2025-08-16,BRA045,BRA031,2.0,2.0,D,True,Manoel Barradas - Salvador - BA
829619,2025,20,2025-08-16,BRA015,BRA007,1.0,2.0,A,True,Neo Química Arena - Sao Paulo - SP
829620,2025,20,2025-08-17,BRA040,BRA044,0.0,6.0,A,True,Morumbi - Sao Paulo - SP
829622,2025,20,2025-08-17,BRA005,BRA025,1.0,3.0,A,True,ARENA MRV - Belo Horizonte - MG
829623,2025,20,2025-08-17,BRA028,BRA021,1.0,3.0,A,True,Beira-Rio - Porto Alegre - RS
829618,2025,20,2025-08-17,BRA009,BRA033,0.0,1.0,A,True,Nilton Santos - Rio de Janeiro - RJ
829621,2025,20,2025-08-18,BRA046,BRA018,1.0,1.0,D,True,José Maria de Campos Maia - Mirassol - SP
829631,2025,21,2025-08-23,BRA010,BRA022,4.0,2.0,H,True, Cícero de Souza Marques - Braganca Paulista - SP
829632,2025,21,2025-08-23,BRA018,BRA028,2.0,1.0,H,True,Mineirão - Belo Horizonte - MG
829633,2025,21,2025-08-23,BRA025,BRA013,0.0,0.0,D,True,Arena do Grêmio - Porto Alegre - RS
829634,2025,21,2025-08-24,BRA007,BRA040,2.0,0.0,H,True,Arena Fonte Nova - Salvador - BA
829628,2025,21,2025-08-24,BRA044,BRA015,2.0,3.0,A,True,São Januário - Rio de Janeiro - RJ
829635,2025,21,2025-08-24,BRA023,BRA046,0.0,1.0,A,True,Arena Castelão - Fortaleza - CE
829636,2025,21,2025-08-24,BRA031,BRA009,1.0,3.0,A,True,Alfredo Jaconi - Caxias do Sul - RS
829630,2025,21,2025-08-24,BRA042,BRA005,2.0,0.0,H,True,Morumbi - Sao Paulo - SP
829629,2025,21,2025-08-25,BRA033,BRA043,3.0,0.0,H,True,Nubank Parque  - Sao Paulo - SP
829627,2025,21,2025-08-25,BRA021,BRA045,8.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
829652,2025,22,2025-08-30,BRA013,BRA031,0.0,1.0,A,True,Arena Castelão - Fortaleza - CE
829638,2025,22,2025-08-30,BRA009,BRA010,4.0,1.0,H,True,Nilton Santos - Rio de Janeiro - RJ
829649,2025,22,2025-08-30,BRA018,BRA042,1.0,0.0,H,True,Mineirão - Belo Horizonte - MG
829637,2025,22,2025-08-31,BRA021,BRA025,1.0,1.0,D,True,Maracanã - Rio de Janeiro - RJ
829640,2025,22,2025-08-31,BRA040,BRA022,0.0,0.0,D,True,Vila Belmiro - Santos - SP
829641,2025,22,2025-08-31,BRA046,BRA007,5.0,1.0,H,True,José Maria de Campos Maia - Mirassol - SP
829639,2025,22,2025-08-31,BRA015,BRA033,1.0,1.0,D,True,Neo Química Arena - Sao Paulo - SP
829651,2025,22,2025-08-31,BRA045,BRA005,1.0,0.0,H,True,Manoel Barradas - Salvador - BA
829650,2025,22,2025-08-31,BRA028,BRA023,2.0,1.0,H,True,Beira-Rio - Porto Alegre - RS
829653,2025,22,2025-08-31,BRA043,BRA044,2.0,3.0,A,True,Ilha do Retiro - Recife - PE
829660,2025,23,2025-09-13,BRA025,BRA046,0.0,1.0,A,True,Arena do Grêmio - Porto Alegre - RS
829662,2025,23,2025-09-13,BRA023,BRA045,2.0,0.0,H,True,Arena Castelão - Fortaleza - CE
829656,2025,23,2025-09-13,BRA033,BRA028,4.0,1.0,H,True,Nubank Parque  - Sao Paulo - SP
829654,2025,23,2025-09-13,BRA022,BRA015,0.0,1.0,A,True,Maracanã - Rio de Janeiro - RJ
829658,2025,23,2025-09-14,BRA010,BRA043,1.0,1.0,D,True, Cícero de Souza Marques - Braganca Paulista - SP
829659,2025,23,2025-09-14,BRA005,BRA040,1.0,1.0,D,True,ARENA MRV - Belo Horizonte - MG
829663,2025,23,2025-09-14,BRA031,BRA021,0.0,2.0,A,True,Alfredo Jaconi - Caxias do Sul - RS
829657,2025,23,2025-09-14,BRA042,BRA009,1.0,0.0,H,True,Morumbi - Sao Paulo - SP
829655,2025,23,2025-09-14,BRA044,BRA013,2.0,2.0,D,True,São Januário - Rio de Janeiro - RJ
829661,2025,23,2025-09-15,BRA007,BRA018,1.0,2.0,A,True,Arena Fonte Nova - Salvador - BA
829674,2025,24,2025-09-20,BRA045,BRA022,0.0,1.0,A,True,Manoel Barradas - Salvador - BA
829675,2025,24,2025-09-20,BRA013,BRA007,1.0,1.0,D,True,Arena Castelão - Fortaleza - CE
829665,2025,24,2025-09-20,BRA009,BRA005,1.0,0.0,H,True,Nilton Santos - Rio de Janeiro - RJ
829666,2025,24,2025-09-20,BRA033,BRA023,4.0,1.0,H,True,Nubank Parque  - Sao Paulo - SP
829670,2025,24,2025-09-21,BRA046,BRA031,2.0,0.0,H,True,José Maria de Campos Maia - Mirassol - SP
829676,2025,24,2025-09-21,BRA043,BRA015,1.0,0.0,H,True,Ilha do Retiro - Recife - PE
829664,2025,24,2025-09-21,BRA021,BRA044,1.0,1.0,D,True,Maracanã - Rio de Janeiro - RJ
829673,2025,24,2025-09-21,BRA028,BRA025,2.0,3.0,A,True,Beira-Rio - Porto Alegre - RS
829671,2025,24,2025-09-21,BRA018,BRA010,2.0,1.0,H,True,Mineirão - Belo Horizonte - MG
829668,2025,24,2025-09-21,BRA040,BRA042,1.0,0.0,H,True,Vila Belmiro - Santos - SP
829686,2025,25,2025-09-27,BRA023,BRA043,1.0,0.0,H,True,Arena Castelão - Fortaleza - CE
829687,2025,25,2025-09-27,BRA031,BRA028,1.0,1.0,D,True,Alfredo Jaconi - Caxias do Sul - RS
829678,2025,25,2025-09-27,BRA044,BRA018,2.0,0.0,H,True,São Januário - Rio de Janeiro - RJ
829683,2025,25,2025-09-27,BRA005,BRA046,1.0,0.0,H,True,ARENA MRV - Belo Horizonte - MG
829684,2025,25,2025-09-28,BRA025,BRA045,3.0,1.0,H,True,Arena do Grêmio - Porto Alegre - RS
829685,2025,25,2025-09-28,BRA007,BRA033,1.0,0.0,H,True,Arena Fonte Nova - Salvador - BA
829677,2025,25,2025-09-28,BRA022,BRA009,2.0,0.0,H,True,Maracanã - Rio de Janeiro - RJ
