match_id,round,atleta,minuto,tipo_de_gol,team_id
5756,2,David Braz,7,,BRA040
5757,2,Éverton Cardoso da Silva,40,,BRA021
5757,2,Leandro Damião,50,,BRA021
5757,2,Rodinei de Almeida,64,,BRA021
5758,2,Luiz Antônio de Souza Soares,73,,BRA014
5759,2,Yago Pikachu,54,,BRA044
5759,2,Luís Fabiano,75,,BRA044
5759,2,Gustavo,83,,BRA007
5761,2,Jô,75,,BRA015
5760,2,Luan Guilherme de Jesus Vieira,46,,BRA025
5760,2,Lucas Barrios,59,,BRA025
5762,2,Henrique Dourado,36,Penalty,BRA022
5762,2,Richarlison,38,,BRA022
5762,2,Gabriel Costa França,40,,BRA005
5763,2,Bruno César Pereira da Silva,21,,BRA009
5763,2,Rodrigo Lindoso,65,,BRA009
5764,2,Diego Souza,34,Penalty,BRA043
5764,2,Alisson Euler de Freitas Castro,20,,BRA018
5765,2,Lucas Pratto,11,,BRA042
5765,2,Luiz Araújo,90+1,,BRA042
5766,3,Nenê,90+3,,BRA044
5766,3,Henrique Dourado,59,Penalty,BRA022
5766,3,Luís Fabiano,26,,BRA044
5766,3,Henrique Dourado,65,Penalty,BRA022
5766,3,Andrés Escobar,75,,BRA044
5767,3,Lucas Pratto,62,,BRA042
5767,3,Luiz Araújo,83,,BRA042
5768,3,Rildo de Andrade Felicissimo,71,,BRA016
5769,3,Robinho,36,,BRA005
5769,3,Rafael Moura,80,,BRA005
5769,3,Lucca Borges de Brito,48,,BRA036
5769,3,Lucca Borges de Brito,50,,BRA036
5770,3,Thiago Heleno,56,,BRA003
5770,3,Federico Mancuello,25,,BRA021
5772,3,Rodrigo Eduardo Costa Marinho,27,,BRA015
5771,3,Thiago Neves,83,,BRA018
5773,3,Luiz Fernando Pereira da Silva,87,Penalty,BRA025
5773,3,André Felipe Ribeiro de Souza,34,,BRA043
5773,3,Luiz Fernando Pereira da Silva,5,,BRA025
5773,3,André Felipe Ribeiro de Souza,74,,BRA043
5773,3,Rafael Thyere de Albuquerque Marques,17,,BRA025
5773,3,André Felipe Ribeiro de Souza,84,,BRA043
5773,3,Matheus Ferraz Pereira,64,,BRA043
5774,3,Bruno César Pereira da Silva,44,,BRA009
5775,3,Reinaldo Manoel da Silva,38,,BRA014
5775,3,Wellington Paulista,17,,BRA014
5776,4,Marcio,61,,BRA016
5777,4,Kieza,65,,BRA045
5777,4,Richarlison,32,,BRA022
5777,4,Henrique Dourado,49,,BRA022
5778,4,Ángel Romero,69,,BRA015
5778,4,Jô,75,,BRA015
5780,4,Rômulo,33,,BRA006
5783,4,Luan Guilherme de Jesus Vieira,90+3,,BRA025
5783,4,Lucas Barrios,38,Penalty,BRA025
5782,4,Lucca Borges de Brito,51,,BRA036
5784,4,Wellington Paulista,27,,BRA014
5784,4,Douglas Grolli,47,,BRA014
5785,4,Renê Júnior,16,,BRA007
5785,4,Vinícius,41,,BRA007
5785,4,Gustavo Ferrareis,73,,BRA007
5786,5,Pablo Felipe Teixeira,8,,BRA003
5786,5,Reginaldo Manoel da Silva Junior,33,,BRA022
5787,5,Fred,16,,BRA005
5788,5,Matheus Galdezani,51,,BRA016
5789,5,Victor Ferraz,90+6,,BRA040
5790,5,Luís Fabiano,46,,BRA044
5790,5,Maycon de Andrade Barberan,58,,BRA015
5790,5,Luís Fabiano,48,,BRA044
5790,5,Clayton da Silveira da Silva,84,,BRA015
5790,5,Marquinhos,3,,BRA015
5790,5,Clayton da Silveira da Silva,90+2,,BRA015
5790,5,Jô,39,,BRA015
5791,5,Thomás Jaguaribe Bedinelli,84,,BRA043
5791,5,Osvaldo Filho,56,,BRA043
5792,5,Everaldo Stum,37,,BRA004
5792,5,Luiz Fernando Moraes dos Santos,77,,BRA004
5792,5,Everaldo Stum,45,Penalty,BRA004
5793,5,Lucas Pratto,90+3,,BRA042
5793,5,Antonio Thomaz Santos de Barros,64,,BRA042
5794,5,Michel Ferreira dos Santos,27,,BRA025
5794,5,Luan Guilherme de Jesus Vieira,90+1,,BRA025
5794,5,Luiz Antônio de Souza Soares,34,,BRA014
5794,5,Everton Sousa Soares,60,,BRA025
5794,5,Arthur Caike do Nascimento Cruz,90,,BRA014
5794,5,Everton Sousa Soares,61,,BRA025
5794,5,Michel Ferreira dos Santos,21,,BRA025
5794,5,Everton Sousa Soares,81,,BRA025
5794,5,Reinaldo Manoel da Silva,73,Penalty,BRA014
5795,5,Edigar Junio,18,,BRA007
5796,6,Róger Guedes,90+4,,BRA033
5796,6,Henrique Dourado,18,,BRA022
5796,6,Alejandro Guerra,10,,BRA033
5796,6,Keno,41,,BRA033
5797,6,André Felipe Ribeiro de Souza,90+4,Penalty,BRA043
5797,6,Luís Fabiano,63,,BRA044
5797,6,Douglas Luiz,90+1,,BRA044
5798,6,Roger Rodrigues da Silva,23,,BRA009
5798,6,Joel Carli,66,,BRA009
5798,6,Kléber,7,Penalty,BRA016
5798,6,Henrique Almeida,55,Penalty,BRA016
5799,6,Marinaldo dos Santos Oliveira,61,,BRA036
5799,6,Osman,71,,BRA014
5799,6,Renato Cajá,16,,BRA036
5799,6,Rossicley Pereira da Silva,73,,BRA014
5799,6,Lucca Borges de Brito,26,,BRA036
5802,6,Gilberto Oliveira Souza Junior,18,,BRA042
5802,6,Jadson,63,Penalty,BRA015
5802,6,Wellington Nem,84,,BRA042
5802,6,Ángel Romero,7,,BRA015
5802,6,Gabriel Girotto Franco,41,,BRA015
5801,6,Neilton Mestzk,65,,BRA045
5801,6,Kieza,20,Penalty,BRA045
5800,6,Leandro Damião,61,,BRA021
5800,6,Rômulo,56,,BRA006
5803,6,Ramón Ábila,80,Penalty,BRA018
5803,6,Ramón Ábila,62,,BRA018
5804,6,Kayke Moreno,36,,BRA040
5804,6,Kayke Moreno,27,,BRA040
5805,6,Bruno Cortês,86,,BRA025
5807,7,Juan Maldonado Jaimez Júnior,25,,BRA006
5807,7,Everaldo Stum,45+3,Penalty,BRA004
5807,7,Jorginho,17,,BRA004
5807,7,Everaldo Stum,90+2,Penalty,BRA004
5806,7,Sidcley Ferreira Pereira,90,,BRA003
5808,7,Bruno César Pereira da Silva,42,,BRA009
5808,7,Gabriel Xavier,50,,BRA045
5808,7,Kieza,76,,BRA045
5808,7,Bruno César Pereira da Silva,30,,BRA009
5810,7,Réver,45+3,,BRA021
5810,7,Leandro Damião,59,,BRA021
5812,7,Andrei Girotto,29,,BRA014
5812,7,Arthur Caike do Nascimento Cruz,61,,BRA014
5812,7,Jean Carlos de Souza Irmer,41,,BRA044
5811,7,Kayke Moreno,51,,BRA040
5813,7,Fabián Balbuena,43,,BRA015
5815,7,Edílson Mendes Guimarães,8,,BRA025
5815,7,Luan Guilherme de Jesus Vieira,80,,BRA025
5816,8,Sidcley Ferreira Pereira,4,,BRA003
5817,8,Yago Pikachu,20,,BRA044
5822,8,Roger Rodrigues da Silva,29,,BRA009
5822,8,Rodrigo Pimpão,54,,BRA009
5823,8,Rafael Moura,81,,BRA005
5823,8,Marcio Antonio de Sousa Junior,46,,BRA042
5823,8,Juan Cazares,8,,BRA005
5820,8,Vinícius,45,,BRA007
5820,8,Willian Gomes de Siqueira,90+2,,BRA033
5820,8,Róger Guedes,18,Penalty,BRA033
5820,8,João Paulo,84,,BRA007
5820,8,Keno,48,,BRA033
5820,8,Yerry Mina,82,,BRA033
5821,8,Wendel,36,,BRA022
5821,8,Henrique Dourado,81,Penalty,BRA022
5821,8,Diego Ribas,55,,BRA021
5821,8,Miguel Trauco,90+5,,BRA021
5824,8,André Lima,79,,BRA045
5824,8,Diego Souza,45+1,,BRA043
5824,8,Uillian Correia,17,,BRA045
5824,8,Antônio Eduardo Pereira dos Santos,38,,BRA045
5825,8,Everton Sousa Soares,16,,BRA025
5825,8,Thiago Neves,45+1,,BRA018
5825,8,Michel Ferreira dos Santos,42,,BRA025
5825,8,Rafael Sóbis,48,,BRA018
5825,8,Ramiro Moschen Benetti,60,,BRA025
5825,8,Róbson Michael Signorini,63,,BRA018
5826,9,Jonathan Copete,77,,BRA040
5826,9,Jonathan Copete,34,,BRA040
5828,9,Victor Luis,45+5,,BRA009
5828,9,Caio Monteiro,84,,BRA044
5828,9,Roger Rodrigues da Silva,5,,BRA009
5828,9,Roger Rodrigues da Silva,61,,BRA009
5827,9,Miguel Borja,45+1,,BRA033
5830,9,Wanderson,4,,BRA003
5831,9,Felipe Santana,21,,BRA005
5831,9,Fred,39,,BRA005
5831,9,Diego Souza,64,Penalty,BRA043
5831,9,Osvaldo Filho,16,,BRA043
5829,9,Maicon,33,Gol Contra,BRA022
5829,9,Henrique Dourado,29,,BRA022
5829,9,Matheus Mascarenhas,59,,BRA022
5833,9,Lucca Borges de Brito,37,Penalty,BRA036
5832,9,Jô,25,,BRA015
5832,9,Fabián Balbuena,79,,BRA015
5832,9,Marquinhos,90+3,,BRA015
5834,9,Luiz Fernando Pereira da Silva,85,,BRA025
5834,9,Pedro Rocha Neves,10,,BRA025
5835,9,Paolo Guerrero,75,,BRA021
5835,9,Diego Ribas,14,,BRA021
5835,9,Paolo Guerrero,82,,BRA021
5835,9,Diego Ribas,79,,BRA021
5835,9,Victor Ramos,56,,BRA014
5835,9,Paolo Guerrero,19,,BRA021
5836,10,Osvaldo Filho,81,,BRA043
5837,10,Nenê,28,,BRA044
5841,10,Thiago Neves,38,,BRA018
5841,10,Rafael Sóbis,65,,BRA018
5838,10,Jadson,52,,BRA015
5839,10,Jucilei,7,,BRA042
5839,10,Wendel,51,,BRA022
5840,10,Wanderson,43,,BRA003
5840,10,Fred,17,,BRA045
5840,10,Nikão,54,,BRA003
5840,10,Éderson Alves Ribeiro Silva,57,,BRA003
5840,10,Matheus Rossetto,81,,BRA003
5842,10,Alejandro Guerra,38,,BRA033
5842,10,Alejandro Guerra,45,,BRA033
5842,10,Lucca Borges de Brito,40,,BRA036
5843,10,Orlando Berrío,73,,BRA021
5844,10,Jonathan Marlone,11,,BRA005
5845,10,Joel Tagueu,6,,BRA006
5845,10,Joel Tagueu,17,,BRA006
5846,11,Machado,78,Gol Contra,BRA033
5847,11,Andrigo,11,,BRA004
5847,11,Thiago Maia,68,,BRA040
5850,11,Juan Cazares,45+3,,BRA005
5850,11,Fred,45+5,,BRA005
5850,11,Fred,79,,BRA005
5850,11,Thiago Neves,6,,BRA018
5848,11,Diego Souza,76,Penalty,BRA043
5852,11,Jô,79,,BRA015
5851,11,Paolo Guerrero,38,,BRA021
5851,11,Diego Ribas,42,,BRA021
5854,11,Kléber,88,,BRA016
5854,11,Thalles Lima de Conceição Penha,21,,BRA044
5854,11,Wagner Ferreira dos Santos,90+1,,BRA044
5854,11,Kléber,67,,BRA016
5855,11,Pedro,70,,BRA022
5855,11,Arthur Caike do Nascimento Cruz,82,,BRA014
5855,11,Marcos Júnior,90+3,,BRA022
5855,11,Rossicley Pereira da Silva,13,,BRA014
5855,11,Richarlison,2,,BRA022
5855,11,Arthur Caike do Nascimento Cruz,42,,BRA014
5856,12,Andrigo,69,,BRA004
5856,12,André Lima,37,,BRA045
5856,12,Uillian Correia,88,,BRA045
5857,12,Éverton Cardoso da Silva,64,,BRA021
5858,12,Jadson,45+1,,BRA015
5858,12,Jô,46,,BRA015
5859,12,Sidcley Ferreira Pereira,2,,BRA003
5859,12,Lucas Marques,17,,BRA014
5860,12,João Paulo,84,,BRA007
5860,12,Wellington Alves da Silva,12,,BRA022
5861,12,Junior Dutra,85,,BRA006
5861,12,Wellington Simião,73,,BRA006
5862,12,Willian Gomes de Siqueira,62,,BRA033
5862,12,Thiago Neves,32,,BRA018
5862,12,Hudson,42,,BRA018
5862,12,José Élber Pimentel da Silva,90+2,,BRA018
5863,12,Shaylon,75,,BRA042
5863,12,Jonathan Copete,44,,BRA040
5863,12,Robert Arboleda,87,,BRA042
5863,12,Jonathan Copete,54,,BRA040
5863,12,Jonathan Copete,67,,BRA040
5864,12,Roger Rodrigues da Silva,90+3,,BRA009
5864,12,Jonathan Marlone,22,,BRA005
5865,12,Walisson,90+2,Gol Contra,BRA043
5865,12,Eugenio Mena,18,,BRA043
5865,12,José Rogério de Oliveira Melo,85,,BRA043
5866,13,Renê Júnior,85,,BRA007
5866,13,Rodrigão,4,,BRA007
5866,13,Rodrigão,54,,BRA007
5867,13,Daniel Guedes,90+3,,BRA040
5868,13,Roger Rodrigues da Silva,39,,BRA009
5869,13,Jadson,23,Penalty,BRA015
5869,13,Guilherme Arana,65,,BRA015
5870,13,Lucas Romero,28,,BRA018
5870,13,Rafael Marques Mariano,86,,BRA018
5871,13,Paulo Vitor Fernandes Pereira,90+1,,BRA044
5871,13,Antônio Eduardo Pereira dos Santos,14,Gol Contra,BRA044
5871,13,Guilherme Costa Machado Silveira,90+5,,BRA044
5871,13,Antônio Eduardo Pereira dos Santos,70,,BRA045
5871,13,Thalles Lima de Conceição Penha,75,,BRA044
5872,13,Nilton Soares Rodrigues,66,,BRA004
5872,13,Everaldo Stum,86,,BRA004
5872,13,Lucas Pratto,58,,BRA042
5872,13,Marcio Antonio de Sousa Junior,84,,BRA042
5873,13,Diego Souza,90+2,,BRA043
5873,13,André Felipe Ribeiro de Souza,63,,BRA043
5873,13,André Felipe Ribeiro de Souza,90+5,,BRA043
5874,13,Luan Guilherme de Jesus Vieira,26,,BRA025
5875,13,Rildo de Andrade Felicissimo,80,,BRA016
5875,13,Henrique Almeida,90+3,,BRA016
5875,13,Marquinhos Santos,19,,BRA006
5875,13,Kléber,11,Penalty,BRA016
5875,13,Rildo de Andrade Felicissimo,20,,BRA016
5876,14,Jonathan Cícero Moreira,38,,BRA003
5876,14,Otávio Henrique Santos,82,,BRA003
5876,14,Jô,45,,BRA015
5876,14,Jô,51,,BRA015
5877,14,Mayke,71,,BRA033
5877,14,Uillian Correia,10,,BRA045
5877,14,Eduardo Pereira Rodrigues,45+1,,BRA033
5877,14,David Corrêa da Fonseca,85,,BRA045
5877,14,Eduardo Pereira Rodrigues,77,,BRA033
5877,14,Róger Guedes,37,Penalty,BRA033
5879,14,Fred,57,,BRA005
5879,14,Elias Mendes Trindade,73,,BRA005
5879,14,Igor Henrique,26,,BRA004
5880,14,Túlio de Melo,62,,BRA014
5880,14,Lucas Marques,90+1,,BRA014
5881,14,Luiz Ricardo Alves,60,,BRA018
5881,14,Éverton Cardoso da Silva,54,,BRA021
5882,14,Lucas Barrios,71,Penalty,BRA025
5882,14,Rafael Thyere de Albuquerque Marques,35,Gol Contra,BRA036
5882,14,Lucas Barrios,57,,BRA025
5882,14,Everton Sousa Soares,88,,BRA025
5883,14,Renê Júnior,75,,BRA007
5883,14,Junior Dutra,83,,BRA006
5884,14,Léo Pelé,38,,BRA022
5884,14,Henrique Almeida,45+2,,BRA016
5884,14,Richarlison,32,,BRA022
5885,14,Rodrigo Lindoso,2,,BRA009
5885,14,Guilherme,70,,BRA009
5885,14,Rithely,9,,BRA043
5887,15,Emiliano Vecchio,61,,BRA040
5886,15,David Corrêa da Fonseca,58,,BRA045
5886,15,Luiz Fernando Pereira da Silva,8,,BRA025
5886,15,Arthur,44,,BRA025
5886,15,Ramiro Moschen Benetti,63,,BRA025
5889,15,Lucca Borges de Brito,83,,BRA036
5889,15,Leonardo Artur de Melo,15,,BRA036
5889,15,Emerson Sheik,60,,BRA036
5889,15,Emerson Sheik,87,,BRA036
5890,15,Paulo Roberto Valoura Junior,88,,BRA007
5890,15,Paulo Roberto Valoura Junior,13,Penalty,BRA007
5891,15,Lucas Pratto,2,,BRA042
5892,15,Paolo Guerrero,44,,BRA021
5892,15,Willian Gomes de Siqueira,32,,BRA033
5892,15,Róger Guedes,43,,BRA033
5892,15,Marcos Rogério Ricci Lopes,8,,BRA021
5893,15,Richarlison,42,Penalty,BRA022
5893,15,Luiz Ricardo Alves,36,,BRA018
5894,15,Patrick,7,,BRA043
5894,15,Diego Souza,19,,BRA043
5894,15,André Felipe Ribeiro de Souza,41,,BRA043
5894,15,André Felipe Ribeiro de Souza,81,,BRA043
5896,16,Lourency do Nascimento Rodrigues,64,,BRA014
5896,16,Reinaldo Manoel da Silva,28,Penalty,BRA014
5896,16,Neilton Mestzk,61,Penalty,BRA045
5897,16,Orlando Berrío,7,,BRA021
5897,16,Éverton Ribeiro,90+1,Penalty,BRA021
5897,16,Henrique Almeida,46,,BRA016
5898,16,Bruno Henrique,45+1,,BRA040
5898,16,Bruno Henrique,76,,BRA040
5898,16,Bruno Henrique,29,,BRA040
5899,16,Junior Dutra,21,,BRA006
5901,16,Fabián Balbuena,50,,BRA015
5900,16,Keno,45+3,,BRA033
5900,16,Bruno Henrique Corsini,35,,BRA033
5903,16,Vinícius Tanque,68,,BRA009
5903,16,Paulinho,76,,BRA004
5902,16,Lucca Borges de Brito,51,,BRA036
5902,16,Lucca Borges de Brito,90+3,Penalty,BRA036
5904,16,Yago Henrique Severino dos Santos,18,,BRA005
5904,16,Paulinho,14,,BRA044
5904,16,Paulinho,68,,BRA044
5905,16,Lucas Fernandes,64,,BRA042
5905,16,Pedro Rocha Neves,19,,BRA025
5906,17,Guilherme,68,,BRA009
5906,17,Hernanes,85,,BRA042
5906,17,Christian Cueva,17,,BRA042
5906,17,Marcos Vinícius de Jesus Araújo,18,,BRA009
5906,17,Marcos Guilherme,83,,BRA042
5906,17,Marcos Vinícius de Jesus Araújo,24,,BRA009
5906,17,Marcos Guilherme,90+1,,BRA042
5907,17,Eduardo Pereira Rodrigues,11,,BRA033
5907,17,Deyverson,35,,BRA033
5908,17,Diego Rosa,68,,BRA004
5908,17,Gilvan,84,,BRA004
5908,17,Luiz Otávio da Silva Santos,40,,BRA014
5909,17,Rafael Moura,73,,BRA005
5909,17,Fábio Santos,13,Penalty,BRA005
5910,17,Everton Felipe,18,,BRA043
5910,17,Ronaldo Alves,65,,BRA043
5910,17,Reinaldo Lenis,90+2,,BRA043
5910,17,Rodrigão,59,,BRA007
5911,17,Réver,71,,BRA021
5911,17,Jô,22,,BRA015
5912,17,Luiz Fernando Pereira da Silva,45+2,,BRA025
5912,17,David Braz,45,,BRA040
5914,17,Ribamar,61,,BRA003
5917,18,Túlio de Melo,20,,BRA014
5917,18,Rodrigão,39,,BRA007
5916,18,André Felipe Ribeiro de Souza,32,,BRA043
5916,18,Patrick,49,,BRA043
5916,18,Gustavo Scarpa,9,,BRA022
5916,18,Renato de Araújo Chaves Júnior,13,,BRA022
5918,18,Jô,31,,BRA015
5918,18,Rodrigo Eduardo Costa Marinho,83,,BRA015
5919,18,Santiago Tréllez,2,,BRA045
5919,18,Santiago Tréllez,36,,BRA045
5919,18,Neilton Mestzk,13,,BRA045
5919,18,Elton Junior Melo Ataíde,49,,BRA036
5921,18,Michel Ferreira dos Santos,83,,BRA025
5922,18,Rodrigo Pimpão,55,,BRA009
5922,18,Igor Rabello,45+1,Gol Contra,BRA033
5922,18,Deyverson,86,,BRA033
5920,18,Bruno Henrique,54,,BRA040
5920,18,Felipe Vizeu,67,,BRA021
5920,18,Alison Lopes Ferreira,85,,BRA040
5920,18,Ricardo Oliveira,88,,BRA040
5920,18,Éverton Ribeiro,56,,BRA021
5923,18,Capa,58,Gol Contra,BRA003
5923,18,Guilherme Milhomem Gusmão,34,,BRA003
5923,18,Guilherme Milhomem Gusmão,56,,BRA003
5923,18,Eduardo Henrique,71,,BRA003
5923,18,Eduardo Henrique,78,,BRA003
5924,18,Thiago Carleto,57,Penalty,BRA016
5924,18,Denílson Pereira Júnior,88,,BRA042
5924,18,Yilmar Filigrana,67,,BRA016
5925,18,Luiz Ricardo Alves,19,Penalty,BRA018
5925,18,Thiago Neves,3,,BRA018
5925,18,Róbson Michael Signorini,88,,BRA018
5926,19,Guilherme Arana,9,,BRA015
5926,19,Rodrigo Eduardo Costa Marinho,46,,BRA015
5926,19,Pedro Henrique Ribeiro Gonçalves,66,,BRA015
5926,19,Thallyson,83,,BRA043
5927,19,Wendel,15,,BRA022
5927,19,Wellington Alves da Silva,33,,BRA022
5927,19,Henrique Dourado,58,,BRA022
5927,19,Paulinho,23,,BRA004
5928,19,Yago Rocha,45,,BRA045
5928,19,Neilton Mestzk,66,Penalty,BRA045
5930,19,Pedro Rocha Neves,5,,BRA025
5930,19,Luiz Fernando Pereira da Silva,27,,BRA025
5933,19,Régis,40,,BRA007
5933,19,Hernanes,45+4,Penalty,BRA042
5933,19,Stiven Mendoza,43,,BRA007
5932,19,Thiago Heleno,18,,BRA003
5931,19,Rildo de Andrade Felicissimo,43,,BRA016
5931,19,Alecsandro,22,,BRA016
5936,20,Jorginho,63,,BRA004
5937,20,Junior Dutra,73,,BRA006
5938,20,Hernanes,82,Penalty,BRA042
5938,20,Luiz Ricardo Alves,51,,BRA018
5938,20,Luiz Ricardo Alves,57,,BRA018
5938,20,Hernanes,45+2,,BRA042
5938,20,Robert Arboleda,71,,BRA042
5940,20,Fábio Santos,16,Penalty,BRA005
5940,20,Rafael Moura,54,,BRA005
5941,20,Alejandro Guerra,77,,BRA033
5941,20,Andrés Escobar,88,,BRA044
5943,20,Leandrinho,7,,BRA009
5942,20,Éder,59,Gol Contra,BRA003
5942,20,Thiago Heleno,52,,BRA003
5942,20,Nikão,25,Penalty,BRA003
5942,20,Sidcley Ferreira Pereira,86,,BRA003
5942,20,Stiven Mendoza,20,,BRA007
5946,21,Santiago Tréllez,12,,BRA045
5947,21,Vinícius Júnior,75,,BRA021
5947,21,Vinícius Júnior,56,,BRA021
5951,21,Luiz Ricardo Alves,34,,BRA018
5951,21,Raniel,87,,BRA018
5952,21,Brenner Marlos Varanda de Oliveira,21,Penalty,BRA009
5952,21,Emerson Sheik,13,,BRA036
5952,21,Emerson Sheik,88,,BRA036
5949,21,Hernanes,79,Penalty,BRA042
5949,21,Junior Dutra,70,Penalty,BRA006
5950,21,Tiago Pagnussat,23,,BRA007
5950,21,Stiven Mendoza,47,,BRA007
5950,21,Stiven Mendoza,45+4,,BRA007
5954,21,Fabrício Bruno,39,,BRA014
5954,21,Túlio de Melo,90+5,,BRA014
5955,21,Valdívia,57,,BRA005
5955,21,Henrique Dourado,38,,BRA022
5955,21,Henrique Dourado,87,,BRA022
5945,20,Jô,90,,BRA015
5956,22,Ramon de Morais Motta,31,,BRA044
5957,22,Gilvan,47,,BRA004
5959,22,Keno,79,,BRA033
5959,22,Hyoran,90+1,,BRA033
5959,22,Willian Gomes de Siqueira,36,,BRA033
5959,22,Marcos Guilherme,13,,BRA042
5959,22,Willian Gomes de Siqueira,39,,BRA033
5959,22,Hernanes,45+7,,BRA042
5961,22,Willian Arão,31,,BRA021
5961,22,Diego Ribas,17,,BRA021
5958,22,Elias Mendes Trindade,61,,BRA005
5958,22,Rómulo Otero,89,,BRA005
5958,22,Léo Gamalho,45,,BRA036
5960,22,Renê Júnior,16,,BRA007
5960,22,Roger Rodrigues da Silva,13,,BRA009
5960,22,Bruno César Pereira da Silva,90+2,,BRA009
5962,22,Rafael da Silva Francisco,56,,BRA018
5962,22,Bruno Henrique,21,,BRA040
5963,22,Joel Tagueu,32,,BRA006
5964,22,Antônio Eduardo Pereira dos Santos,68,,BRA045
5965,22,Dionathã,83,,BRA025
5965,22,Edílson Mendes Guimarães,20,,BRA025
5965,22,Luiz Fernando Pereira da Silva,68,Penalty,BRA025
5965,22,Everton Sousa Soares,35,,BRA025
5965,22,Luiz Fernando Pereira da Silva,70,,BRA025
5966,23,Deyverson,33,,BRA033
5966,23,Fábio Santos,44,Penalty,BRA005
5967,23,Mateus Vital,43,,BRA044
5968,23,Danilo Barcelos,65,Penalty,BRA036
5968,23,Bruno Alves,57,,BRA042
5968,23,Léo Gamalho,75,,BRA036
5968,23,Hernanes,34,,BRA042
5971,23,Junior Dutra,26,,BRA006
5969,23,Felipe Gedoz,87,Penalty,BRA003
5969,23,Werley Ananias da Silva,45,,BRA016
5972,23,Wendel,48,,BRA022
5972,23,Henrique Dourado,90,Penalty,BRA022
5972,23,Neilton Mestzk,45+1,,BRA045
5972,23,Antônio Eduardo Pereira dos Santos,90+4,,BRA045
5970,23,Ricardo Oliveira,90+3,,BRA040
5970,23,Lucas Rafael Araújo Lima,58,,BRA040
5974,23,Roger Rodrigues da Silva,56,,BRA009
5974,23,Roger Rodrigues da Silva,69,,BRA009
5973,23,Túlio de Melo,83,,BRA014
5973,23,Rafael da Silva Francisco,45,,BRA018
5973,23,Raniel,63,,BRA018
5975,23,Luiz Fernando Moraes dos Santos,33,,BRA004
5975,23,José Rafael Vivian,55,,BRA007
5976,24,Rodrigo Lindoso,42,,BRA009
5976,24,Guilherme,45,,BRA009
5977,24,Ronaldo da Silva Souza,90+3,,BRA004
5977,24,William Alves,47,Gol Contra,BRA036
5977,24,Luiz Fernando Moraes dos Santos,42,,BRA004
5977,24,Walter Henrique da Silva,68,,BRA004
5978,24,Wellington Simião,45,,BRA006
5978,24,Rómulo Otero,83,,BRA005
5979,24,Arthur Caike do Nascimento Cruz,46,,BRA014
5982,24,Santiago Tréllez,90,,BRA045
5982,24,Éder Militão,53,,BRA042
5982,24,Christian Cueva,82,,BRA042
5983,24,Paolo Guerrero,9,,BRA021
5983,24,Éverton Ribeiro,90+3,,BRA021
5980,24,Jô,74,,BRA015
5981,24,Henrique Dourado,45+2,,BRA022
5981,24,Felipe Gedoz,57,,BRA003
5981,24,Ribamar,80,,BRA003
5981,24,Jonathan Cícero Moreira,90+1,,BRA003
5984,24,Leonardo Renan Simões de Lacerda,63,,BRA018
5985,24,Jean Raphael Vanderlei Moreira,39,,BRA033
5986,25,Rodinei de Almeida,81,,BRA021
5986,25,Pedro Castro,18,,BRA006
5987,25,Bruno Henrique,35,,BRA040
5988,25,Clayson Henrique da Silva Vieira,78,,BRA015
5988,25,Petros,28,,BRA042
5991,25,Giorgian De Arrascaeta,4,,BRA018
5991,25,Rafael Sóbis,22,,BRA018
5991,25,Luiz Fernando Moraes dos Santos,48,,BRA004
5990,25,Roger Rodrigues da Silva,57,,BRA009
5990,25,Guilherme,64,,BRA009
5990,25,Werley Ananias da Silva,36,,BRA016
5990,25,João Paulo,84,,BRA009
5990,25,Thiago Carleto,83,,BRA016
5992,25,Egídio de Araújo Pereira Júnior,42,,BRA033
5989,25,Lucas Marques,42,,BRA014
5993,25,Neilton Mestzk,3,,BRA045
5993,25,Yago Rocha,69,,BRA045
5993,25,Santiago Tréllez,90+4,,BRA045
5993,25,Juan Cazares,18,,BRA005
5994,25,Rodrigão,90+7,Penalty,BRA007
5995,25,Nenê,39,,BRA044
5995,25,André Felipe Ribeiro de Souza,84,,BRA043
5996,26,Andrés Ríos,25,,BRA044
5996,26,Reinaldo Manoel da Silva,64,,BRA014
5997,26,Rildo de Andrade Felicissimo,64,,BRA016
5997,26,José Rafael Vivian,45,,BRA007
5998,26,Ricardo Oliveira,76,,BRA040
5999,26,Clayson Henrique da Silva Vieira,84,Penalty,BRA015
5999,26,Rafael da Silva Francisco,20,,BRA018
6000,26,David Corrêa da Fonseca,15,,BRA045
6000,26,Brenner Marlos Varanda de Oliveira,61,Penalty,BRA009
6000,26,André Lima,90,,BRA045
6000,26,Danilinho,90+5,,BRA045
6000,26,Brenner Marlos Varanda de Oliveira,25,,BRA009
6002,26,Beto da Silva,86,,BRA025
6001,26,Marcos Guilherme,36,,BRA042
6003,26,Walter Henrique da Silva,63,,BRA004
6003,26,Luiz Fernando Moraes dos Santos,58,Penalty,BRA004
6004,26,Robinho,22,,BRA005
6004,26,Robinho,83,,BRA005
6005,26,Jean Patrick Reis,53,,BRA036
6006,28,Thiago Neves,73,,BRA018
6006,28,Manoel Messias Silva Carvalho,76,,BRA018
6006,28,Danilo Barcelos,13,Penalty,BRA036
6016,27,Guilherme Milhomem Gusmão,32,,BRA003
6016,27,Lucho González,42,,BRA003
6016,27,Luiz Fernando Moraes dos Santos,25,,BRA004
