match_id,round,cartao,atleta,num_camisa,posicao,minuto,team_id
5176,19,Amarelo,Marcos Rocha,2.0,Zagueiro,90+6,BRA005
5176,19,Amarelo,Luan Madson Gedeão de Paiva,27.0,Meio-campo,33,BRA005
5176,19,Amarelo,Dener Assunção Braz,6.0,Zagueiro,87,BRA014
5176,19,Amarelo,Elicarlos,17.0,Meio-campo,56,BRA014
5176,19,Amarelo,Victor,1.0,Goleiro,78,BRA005
5177,20,Vermelho,Jorge Henrique,11.0,Meio-campo,20,BRA044
5177,20,Amarelo,Guilherme Gimenez de Souza,2.0,Zagueiro,26,BRA024
5177,20,Amarelo,Jhon Cley,20.0,,82,BRA044
5177,20,Amarelo,Rodrigo Baldasso da Costa,3.0,Zagueiro,15,BRA044
5177,20,Vermelho,Rodrigo Baldasso da Costa,3.0,Zagueiro,75,BRA044
5177,20,Amarelo,Zé Love,9.0,Atacante,34,BRA024
5177,20,Amarelo,Bruno Henrique,10.0,Meio-campo,22,BRA024
5177,20,Amarelo,Duvier Riascos,7.0,Atacante,44,BRA044
5178,20,Amarelo,Romário Guilherme dos Santos,66.0,,56,BRA006
5178,20,Amarelo,Adriano Pagode,15.0,Meio-campo,24,BRA006
5178,20,Amarelo,Geuvânio,11.0,Meio-campo,25,BRA040
5178,20,Amarelo,Jeci,3.0,Zagueiro,45,BRA006
5179,20,Amarelo,Hernane Vidal de Souza,9.0,,90+2,BRA043
5179,20,Amarelo,Rodrigo Mancha,5.0,Meio-campo,63,BRA043
5179,20,Amarelo,Dudu,11.0,Atacante,61,BRA020
5179,20,Amarelo,Samuel Xavier,27.0,Zagueiro,69,BRA043
5180,20,Amarelo,Walisson,21.0,Zagueiro,71,BRA016
5180,20,Amarelo,Tiago da Costa Silva,45.0,Zagueiro,49,BRA014
5180,20,Amarelo,Bruno César Pereira da Silva,31.0,Meio-campo,26,BRA014
5180,20,Amarelo,Henrique Almeida,91.0,Atacante,90+3,BRA016
5180,20,Amarelo,João Paulo Silva,31.0,Meio-campo,48,BRA016
5180,20,Amarelo,Cléber Santana,88.0,Meio-campo,31,BRA014
5181,20,Amarelo,Marcelo Grohe,1.0,Goleiro,37,BRA025
5181,20,Amarelo,Biro-Biro,11.0,Meio-campo,45,BRA036
5182,20,Amarelo,Marion Silva Fernandes,21.0,,75,BRA030
5182,20,Amarelo,Marcos Júnior,35.0,Meio-campo,64,BRA022
5182,20,Amarelo,Marinaldo dos Santos Oliveira,5.0,Meio-campo,90,BRA030
5182,20,Amarelo,Guti,4.0,Zagueiro,66,BRA030
5182,20,Amarelo,Marlon,4.0,Zagueiro,42,BRA022
5183,20,Amarelo,Leonardo Moreira Morais,2.0,Zagueiro,78,BRA028
5183,20,Amarelo,Gustavo Schiavolin,3.0,Zagueiro,43,BRA003
5183,20,Amarelo,Kadu,4.0,Zagueiro,51,BRA003
5183,20,Amarelo,Hernani Azevedo Junior,8.0,Meio-campo,19,BRA003
5184,20,Amarelo,Carlos Gilberto do Nascimento Silva,4.0,Zagueiro,77,BRA015
5184,20,Amarelo,Fabrício dos Santos Silva,6.0,Meio-campo,21,BRA018
5184,20,Amarelo,Bruno Henrique Corsini,25.0,Meio-campo,59,BRA015
5185,20,Amarelo,Wallace Reis da Silva,14.0,Zagueiro,76,BRA021
5185,20,Amarelo,Héctor Canteros,20.0,Meio-campo,41,BRA021
5185,20,Amarelo,Bruno Vieira,22.0,Zagueiro,7,BRA042
5185,20,Amarelo,Éverton Cardoso da Silva,22.0,Zagueiro,88,BRA021
5185,20,Amarelo,Alan Patrick,19.0,Meio-campo,58,BRA021
5185,20,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,83,BRA042
5186,20,Amarelo,Gabriel Jesus,33.0,,90+1,BRA033
5186,20,Amarelo,Lucas Rios Marques,32.0,Zagueiro,36,BRA033
5186,20,Amarelo,Jemerson de Jesus Nascimento,4.0,Zagueiro,68,BRA005
5186,20,Amarelo,Eduardo Pereira Rodrigues,7.0,Meio-campo,75,BRA033
5187,21,Amarelo,Pablo Guiñazú,5.0,Meio-campo,44,BRA044
5187,21,Amarelo,Alex Santana,38.0,Goleiro,71,BRA020
5187,21,Amarelo,Bruno Alves,59.0,Zagueiro,45,BRA020
5187,21,Amarelo,Luan Garcia Teixeira,4.0,Zagueiro,58,BRA044
5187,21,Amarelo,Yago Rocha,27.0,,73,BRA020
5187,21,Amarelo,Marquinhos Pedroso,6.0,Zagueiro,56,BRA020
5188,21,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,79,BRA042
5188,21,Amarelo,Hudson,25.0,Zagueiro,52,BRA042
5188,21,Amarelo,Lyanco,34.0,,87,BRA042
5188,21,Amarelo,Wilder Guisao,13.0,Atacante,66,BRA042
5189,21,Amarelo,Edinho,15.0,Meio-campo,87,BRA025
5189,21,Amarelo,Douglas dos Santos,10.0,Meio-campo,68,BRA025
5189,21,Amarelo,Walisson,21.0,Zagueiro,90+6,BRA016
5189,21,Amarelo,Thiago Galhardo,89.0,,90+1,BRA016
5189,21,Amarelo,Henrique Almeida,91.0,Atacante,31,BRA016
5189,21,Amarelo,Lucas Ramon Batista Silva,18.0,,89,BRA025
5189,21,Amarelo,Pedro Geromel,3.0,Zagueiro,74,BRA025
5189,21,Amarelo,Frickson Erazo,33.0,Zagueiro,35,BRA025
5189,21,Amarelo,Lúcio Flávio,8.0,Meio-campo,90+2,BRA016
5189,21,Amarelo,Ruy Franco de Almeida Junior,26.0,Meio-campo,71,BRA016
5190,21,Amarelo,Nino Paraíba,2.0,Zagueiro,58,BRA006
5190,21,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,23,BRA028
5190,21,Amarelo,Lucas Lovat,36.0,Zagueiro,61,BRA006
5190,21,Amarelo,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,67,BRA028
5191,21,Amarelo,Mario Sérgio,2.0,Zagueiro,61,BRA030
5191,21,Amarelo,Fabrício de Souza,15.0,,90+1,BRA030
5191,21,Amarelo,Marinaldo dos Santos Oliveira,5.0,Meio-campo,37,BRA030
5192,21,Amarelo,Cícero Santos,11.0,Meio-campo,68,BRA022
5192,21,Amarelo,Wellington Paulista,31.0,Atacante,51,BRA022
5192,21,Amarelo,Luan Madson Gedeão de Paiva,27.0,Meio-campo,69,BRA005
5192,21,Amarelo,Lucas Pratto,9.0,Atacante,44,BRA005
5192,21,Amarelo,Marlon,4.0,Zagueiro,57,BRA022
5192,21,Amarelo,Rafael de Souza Pereira,5.0,Meio-campo,80,BRA005
5192,21,Amarelo,Douglas Santos,6.0,Zagueiro,58,BRA005
5193,21,Amarelo,Emerson Sheik,11.0,Meio-campo,76,BRA021
5193,21,Amarelo,César Henrique Martins,3.0,Zagueiro,65,BRA021
5193,21,Amarelo,Héctor Canteros,20.0,Meio-campo,33,BRA021
5193,21,Vermelho,Samuel Xavier,27.0,Zagueiro,24,BRA043
5193,21,Amarelo,Diego Souza,87.0,Meio-campo,29,BRA043
5193,21,Amarelo,Marcos Rogério Ricci Lopes,21.0,Zagueiro,67,BRA021
5193,21,Amarelo,Kayke Moreno,27.0,Atacante,56,BRA021
5194,21,Amarelo,Elicarlos,17.0,Meio-campo,18,BRA014
5194,21,Amarelo,Felipe Augusto de Almeida Monteiro,28.0,Zagueiro,60,BRA015
5194,21,Amarelo,Hélio Hermito Zampier Neto,29.0,Zagueiro,54,BRA014
5194,21,Amarelo,Jadson,10.0,Meio-campo,66,BRA015
5194,21,Amarelo,Malcom Filipe Silva de Oliveira,21.0,Meio-campo,29,BRA015
5195,21,Vermelho,Fabrício dos Santos Silva,6.0,Zagueiro,85,BRA018
5195,21,Amarelo,Giorgian De Arrascaeta,10.0,,90+4,BRA018
5195,21,Amarelo,Mário Sérgio Santos Costa,37.0,Atacante,45+1,BRA018
5195,21,Amarelo,Ricardo Oliveira,9.0,Atacante,73,BRA040
5195,21,Amarelo,Fabrício dos Santos Silva,6.0,Zagueiro,84,BRA018
5195,21,Amarelo,Vanderlei Farias da Silva,1.0,Goleiro,88,BRA040
5196,21,Amarelo,Renan Brito Soares,1.0,Goleiro,90+1,BRA024
5196,21,Amarelo,Zé Love,9.0,Atacante,67,BRA024
5196,21,Amarelo,Otávio Henrique Santos,5.0,Meio-campo,80,BRA003
5196,21,Amarelo,Rodrigo Vasconcelos Oliveira,5.0,Meio-campo,77,BRA024
5198,22,Amarelo,Renato de Araújo Chaves Júnior,3.0,Zagueiro,72,BRA036
5198,22,Amarelo,Vinícius Vasconcelos Araújo,39.0,,90+5,BRA018
5198,22,Amarelo,Ceará,2.0,Zagueiro,90,BRA018
5198,22,Amarelo,Allano,35.0,Meio-campo,14,BRA018
5198,22,Vermelho,Biro-Biro,11.0,Meio-campo,90+5,BRA036
5198,22,Amarelo,Fernando Paixão da Silva,5.0,Meio-campo,13,BRA036
5198,22,Amarelo,Willian Gomes de Siqueira,25.0,Meio-campo,90+5,BRA018
5198,22,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,64,BRA018
5199,22,Amarelo,Rafael Moura,11.0,,73,BRA028
5199,22,Amarelo,Nenê,10.0,Meio-campo,64,BRA044
5199,22,Amarelo,Nílton Ferreira Júnior,19.0,Meio-campo,81,BRA028
5199,22,Amarelo,Victor Vinícius Coelho Santos,21.0,Meio-campo,21,BRA028
5197,22,Amarelo,Édson José da Silva,21.0,Zagueiro,73,BRA042
5197,22,Amarelo,Edson Ratinho,9.0,Meio-campo,79,BRA030
5197,22,Amarelo,Everton Kempes dos Santos Gonçalves,20.0,,42,BRA030
5197,22,Amarelo,Wesley Lopes Beltrame,19.0,Meio-campo,79,BRA042
5197,22,Amarelo,Alexandre Pato,11.0,Atacante,50,BRA042
5197,22,Amarelo,Marcelinho Paraíba,10.0,Atacante,82,BRA030
5197,22,Amarelo,Guti,4.0,Zagueiro,63,BRA030
5197,22,Amarelo,Renan Ribeiro,28.0,Goleiro,85,BRA042
5197,22,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,76,BRA042
5201,22,Vermelho,Marcos Rocha,2.0,Zagueiro,45+3,BRA005
5201,22,Amarelo,Sherman Cárdenas,19.0,,88,BRA005
5201,22,Amarelo,Patric Cabral Lalau,29.0,Zagueiro,65,BRA005
5201,22,Amarelo,Marcos Rocha,2.0,Zagueiro,18,BRA005
5201,22,Amarelo,Sidcley Ferreira Pereira,6.0,Zagueiro,62,BRA003
5201,22,Amarelo,Wellington da Silva Pinto,3.0,Zagueiro,28,BRA003
5201,22,Amarelo,Jemerson de Jesus Nascimento,4.0,Zagueiro,69,BRA005
5201,22,Amarelo,Luan Madson Gedeão de Paiva,27.0,Meio-campo,45,BRA005
5201,22,Amarelo,Daniel Hernández,7.0,Meio-campo,67,BRA003
5201,22,Amarelo,Weverton Pereira da Silva,12.0,Goleiro,48,BRA003
5200,22,Amarelo,Eduardo Neto,8.0,Meio-campo,87,BRA006
5200,22,Amarelo,Antonio Carlos Capocasali,25.0,Zagueiro,38,BRA006
5200,22,Amarelo,Samir,4.0,Zagueiro,19,BRA021
5200,22,Amarelo,Nino Paraíba,2.0,Zagueiro,64,BRA006
5200,22,Amarelo,Adriano Pagode,15.0,Meio-campo,16,BRA006
5204,22,Amarelo,Felipe Menezes,21.0,,90+5,BRA024
5204,22,Amarelo,Alex Alves Cardoso,3.0,Zagueiro,9,BRA024
5204,22,Amarelo,Victor Ramos,3.0,Zagueiro,55,BRA033
5204,22,Amarelo,Ygor Maciel Santiago,15.0,,85,BRA024
5204,22,Amarelo,Vitor Hugo Franchescoli de Souza,31.0,Zagueiro,56,BRA033
5204,22,Amarelo,Gabriel Jesus,33.0,Meio-campo,10,BRA033
5203,22,Amarelo,José Renato da Silva Júnior,16.0,Zagueiro,78,BRA022
5203,22,Amarelo,Marcos Júnior,35.0,Meio-campo,80,BRA022
5203,22,Amarelo,Antônio Carlos dos Santos Aguiar,2.0,Zagueiro,69,BRA022
5202,22,Amarelo,João Paulo Silva,31.0,Meio-campo,55,BRA016
5202,22,Amarelo,Wéverton Almeida Santos,77.0,Zagueiro,57,BRA043
5202,22,Amarelo,Luccas Claro,3.0,Zagueiro,90+1,BRA016
5202,22,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,87,BRA043
5205,22,Amarelo,Ananias Elói Castro Monteiro,11.0,Atacante,37,BRA014
5206,22,Amarelo,Leandro Silva,2.0,Zagueiro,66,BRA020
5206,22,Amarelo,Dener Gonçalves Pinheiro,55.0,Meio-campo,27,BRA020
5206,22,Amarelo,Edinho,15.0,Meio-campo,66,BRA025
5206,22,Amarelo,Bressan,4.0,Zagueiro,16,BRA025
5206,22,Amarelo,Thiago Heleno,4.0,Zagueiro,72,BRA020
5206,22,Amarelo,João Vitor Lima Gomes,70.0,,61,BRA020
5206,22,Amarelo,Pedro Rocha Neves,32.0,,79,BRA025
5206,22,Amarelo,Rafael Galhardo,2.0,Zagueiro,45,BRA025
5208,23,Amarelo,Lucas Santos Siqueira,8.0,Meio-campo,48,BRA044
5208,23,Amarelo,Sherman Cárdenas,19.0,,86,BRA005
5208,23,Vermelho,Rafael Silva dos Santos,19.0,,90+3,BRA044
5208,23,Amarelo,Rafael Silva dos Santos,19.0,,67,BRA044
5208,23,Amarelo,Jorge Henrique,11.0,Meio-campo,46,BRA044
5208,23,Amarelo,Jesús Dátolo,10.0,Meio-campo,76,BRA005
5209,23,Vermelho,Marcos Guilherme,10.0,Meio-campo,89,BRA003
5209,23,Vermelho,Alef Vieira Santos,4.0,Zagueiro,89,BRA030
5209,23,Amarelo,Ewandro,21.0,,90+4,BRA003
5209,23,Amarelo,Weverton Pereira da Silva,12.0,Goleiro,88,BRA003
5209,23,Amarelo,Carlos Eduardo Antônio dos Santos,8.0,Meio-campo,90,BRA030
5209,23,Amarelo,Diego Jara Rodrigues,6.0,Zagueiro,7,BRA030
5209,23,Vermelho,Edson Ratinho,7.0,Meio-campo,90+8,BRA030
5209,23,Vermelho,Diego Jara Rodrigues,6.0,Zagueiro,28,BRA030
5209,23,Amarelo,Guilherme Augusto Dellatorre,9.0,,90+1,BRA003
5209,23,Amarelo,Marcos Guilherme,10.0,Meio-campo,39,BRA003
5209,23,Amarelo,Edson Ratinho,7.0,Meio-campo,23,BRA030
5210,23,Amarelo,Sueliton Pereira,52.0,Zagueiro,52,BRA020
5210,23,Amarelo,Alex Santana,38.0,Goleiro,5,BRA020
5210,23,Amarelo,Bruno Alves,59.0,Zagueiro,88,BRA020
5210,23,Amarelo,Thiago Heleno,4.0,Zagueiro,39,BRA020
5211,23,Amarelo,Felipe Azevedo,10.0,Meio-campo,67,BRA036
5211,23,Amarelo,Flavinho Valêncio,83.0,,69,BRA014
5211,23,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,51,BRA036
5212,23,Vermelho,Felipe Macedo,3.0,Zagueiro,34,BRA024
5212,23,Amarelo,Maximiliano Rodríguez Maeso,28.0,,87,BRA025
5212,23,Amarelo,Douglas dos Santos,10.0,Meio-campo,32,BRA025
5212,23,Amarelo,Felipe Macedo,3.0,Zagueiro,29,BRA024
5212,23,Amarelo,Guilherme Gimenez de Souza,2.0,Zagueiro,26,BRA024
5212,23,Amarelo,Marcelo Oliveira Ferreira,26.0,Zagueiro,77,BRA025
5212,23,Amarelo,Bruno Henrique,10.0,Meio-campo,54,BRA024
5212,23,Amarelo,Patrick,7.0,Meio-campo,28,BRA024
5213,23,Amarelo,Leandro Almeida,44.0,Zagueiro,79,BRA033
5213,23,Amarelo,Róbson Michael Signorini,27.0,Meio-campo,28,BRA033
5213,23,Amarelo,Lucas Rios Marques,32.0,Zagueiro,16,BRA033
5213,23,Amarelo,Carlos Gilberto do Nascimento Silva,4.0,Zagueiro,61,BRA015
5213,23,Amarelo,João Paulo Gomes da Costa,6.0,,86,BRA033
5213,23,Amarelo,Eduardo Pereira Rodrigues,7.0,Meio-campo,78,BRA033
5213,23,Amarelo,Gabriel Jesus,33.0,Meio-campo,23,BRA033
5213,23,Amarelo,Cristian Baroni,16.0,,88,BRA015
5213,23,Amarelo,Fagner,23.0,Zagueiro,15,BRA015
5215,23,Amarelo,Marcos Júnior,35.0,,90+2,BRA022
5215,23,Amarelo,Wellington do Nascimento Silva,25.0,Zagueiro,76,BRA022
5215,23,Amarelo,Douglas Augusto Soares Gomes,27.0,Meio-campo,11,BRA022
5215,23,Amarelo,Kayke Moreno,27.0,Atacante,83,BRA021
5215,23,Amarelo,Samir,4.0,Zagueiro,57,BRA021
5215,23,Amarelo,Héctor Canteros,20.0,Meio-campo,22,BRA021
5215,23,Vermelho,Éverton Cardoso da Silva,22.0,Meio-campo,90+5,BRA021
5215,23,Amarelo,Wellington Paulista,31.0,,82,BRA022
5215,23,Amarelo,Osvaldo Filho,17.0,Atacante,44,BRA022
5215,23,Amarelo,Lucas Pierre Santos Oliveira,5.0,Meio-campo,10,BRA022
5215,23,Amarelo,Márcio Rodrigues Araújo,8.0,Meio-campo,65,BRA021
5215,23,Amarelo,Éverton Cardoso da Silva,22.0,Meio-campo,53,BRA021
5215,23,Amarelo,Wallace Reis da Silva,14.0,Zagueiro,12,BRA021
5214,23,Amarelo,Eduardo Neto,8.0,Meio-campo,90,BRA006
5214,23,Amarelo,Thiago Galhardo,89.0,,80,BRA016
5214,23,Amarelo,Guilherme Parede,77.0,Meio-campo,28,BRA016
5214,23,Amarelo,Néstor Camacho,16.0,Meio-campo,63,BRA006
5214,23,Amarelo,Leandro Silva,15.0,Zagueiro,56,BRA016
5214,23,Amarelo,Walisson,21.0,Zagueiro,21,BRA016
5216,23,Amarelo,Matheus Ferraz Pereira,16.0,Zagueiro,46,BRA043
5217,24,Vermelho,Diego Oliveira,9.0,Atacante,59,BRA036
5217,24,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,31,BRA036
5217,24,Amarelo,Germán Herrera,7.0,Atacante,25,BRA044
5217,24,Amarelo,Luiz Antonio Linhares Garcia,4.0,Zagueiro,57,BRA036
5217,24,Amarelo,Diego Oliveira,9.0,Atacante,26,BRA036
5218,24,Amarelo,Thiago Ribeiro,22.0,,90+2,BRA005
5218,24,Amarelo,André Lima,99.0,,84,BRA006
5218,24,Amarelo,Jeci,3.0,Zagueiro,28,BRA006
5218,24,Amarelo,Dodô,23.0,,90+3,BRA005
5218,24,Amarelo,Leonardo Silva,3.0,Zagueiro,73,BRA005
5218,24,Amarelo,Éverton Silva,7.0,,83,BRA006
5219,24,Vermelho,Leandro Almeida,44.0,Zagueiro,47,BRA033
5219,24,Amarelo,Réver,3.0,Zagueiro,87,BRA028
5219,24,Amarelo,Artur,33.0,Zagueiro,45+3,BRA028
5219,24,Amarelo,Agustín Allione,20.0,,88,BRA033
5219,24,Amarelo,Leandro Almeida,44.0,Zagueiro,35,BRA033
5219,24,Vermelho,Nílton Ferreira Júnior,19.0,Meio-campo,83,BRA028
5219,24,Amarelo,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,89,BRA028
5219,24,Amarelo,Eduardo Sasha,9.0,Meio-campo,63,BRA028
5219,24,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,18,BRA028
5219,24,Amarelo,Vitor Hugo Franchescoli de Souza,31.0,Zagueiro,56,BRA033
5220,24,Amarelo,Clayton da Silveira da Silva,7.0,Atacante,27,BRA020
5220,24,Amarelo,Carlos Eduardo Santos Oliveira,2.0,Zagueiro,31,BRA003
5220,24,Amarelo,Marquinhos Pedroso,6.0,Zagueiro,85,BRA020
5220,24,Amarelo,Christián Vilches,3.0,Zagueiro,42,BRA003
5222,24,Amarelo,Thiago Maia,29.0,Meio-campo,51,BRA040
5222,24,Amarelo,Wesley Lopes Beltrame,19.0,,50,BRA042
5223,24,Amarelo,Tiago Machowski,12.0,Goleiro,90+2,BRA025
5223,24,Amarelo,Edinho,15.0,Meio-campo,22,BRA025
5223,24,Amarelo,Bressan,4.0,Zagueiro,72,BRA025
5221,24,Amarelo,Gustavo Scarpa,40.0,Meio-campo,57,BRA022
5221,24,Amarelo,Gerson Santos da Silva,30.0,Meio-campo,45,BRA022
5221,24,Amarelo,Alan Santos da Silva,5.0,,47,BRA016
5221,24,Amarelo,Douglas Augusto Soares Gomes,27.0,Meio-campo,52,BRA022
5221,24,Amarelo,Gum,3.0,Zagueiro,43,BRA022
5224,24,Amarelo,David França Oliveira e Silva,8.0,Meio-campo,85,BRA024
5224,24,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,77,BRA043
5224,24,Amarelo,Erik Nascimento de Lima,11.0,Meio-campo,90+2,BRA024
5224,24,Amarelo,Zé Love,9.0,Atacante,85,BRA024
5225,24,Amarelo,Marcelinho Paraíba,10.0,Meio-campo,74,BRA030
5225,24,Amarelo,Bruno Aguiar,3.0,Zagueiro,14,BRA030
5225,24,Amarelo,Bruno César Pereira da Silva,31.0,Meio-campo,14,BRA014
5225,24,Amarelo,Carlos Eduardo Antônio dos Santos,8.0,Meio-campo,77,BRA030
5225,24,Amarelo,Luiz Carlos dos Santos Junior,6.0,Zagueiro,18,BRA030
5225,24,Amarelo,Hélio Hermito Zampier Neto,29.0,Zagueiro,39,BRA014
5226,24,Amarelo,Paulinho,26.0,Meio-campo,45+3,BRA021
5226,24,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,80,BRA018
5226,24,Amarelo,Ceará,2.0,Zagueiro,13,BRA018
5226,24,Amarelo,Alan Patrick,19.0,Meio-campo,90+3,BRA021
5226,24,Amarelo,César Henrique Martins,3.0,,39,BRA021
5226,24,Amarelo,Manoel Messias Silva Carvalho,27.0,Zagueiro,58,BRA018
5227,25,Amarelo,Walisson,21.0,Zagueiro,55,BRA016
5227,25,Amarelo,Kléber,52.0,Atacante,13,BRA016
5227,25,Amarelo,Artur,33.0,Zagueiro,77,BRA028
5227,25,Amarelo,Victor Vinícius Coelho Santos,21.0,Atacante,45+4,BRA028
5227,25,Amarelo,Rodrigo Dourado,13.0,Meio-campo,32,BRA028
5227,25,Amarelo,Wilson Rodrigues de Moura Júnior,84.0,Goleiro,65,BRA016
5227,25,Amarelo,Ruy Franco de Almeida Junior,26.0,Meio-campo,37,BRA016
5227,25,Amarelo,Valdívia,29.0,Meio-campo,78,BRA028
5227,25,Amarelo,Wellington Aparecido Martins,41.0,Meio-campo,65,BRA028
5227,25,Amarelo,William de Asevedo Furtado,6.0,Meio-campo,45+3,BRA028
5227,25,Amarelo,Leonardo Moreira Morais,2.0,Zagueiro,26,BRA028
5228,25,Amarelo,Andrei Girotto,28.0,,90+2,BRA033
5228,25,Amarelo,Vitor Hugo Franchescoli de Souza,31.0,Zagueiro,41,BRA033
5228,25,Amarelo,Saimon Pains Tormen,20.0,Zagueiro,88,BRA020
5228,25,Amarelo,Leandro Silva,2.0,Zagueiro,27,BRA020
5228,25,Vermelho,Leandro Silva,2.0,Zagueiro,90+4,BRA020
5228,25,Amarelo,Jackson de Souza,26.0,Zagueiro,53,BRA033
5228,25,Amarelo,Egídio de Araújo Pereira Júnior,66.0,Zagueiro,39,BRA033
5228,25,Amarelo,Paulo Roberto da Silva,28.0,Meio-campo,44,BRA020
5228,25,Amarelo,Marcos Assis de Santana,9.0,Atacante,15,BRA020
5230,25,Amarelo,Anselmo de Moraes,8.0,Meio-campo,5,BRA030
5229,25,Amarelo,Renato de Araújo Chaves Júnior,3.0,Zagueiro,90,BRA036
5229,25,Amarelo,Fernando Paixão da Silva,5.0,Meio-campo,58,BRA036
5229,25,Amarelo,Josimar,8.0,Meio-campo,47,BRA036
5229,25,Amarelo,David Braz,14.0,Zagueiro,11,BRA040
5229,25,Amarelo,Felipe Azevedo,7.0,Meio-campo,83,BRA036
5229,25,Amarelo,Borges,9.0,Atacante,49,BRA036
5229,25,Amarelo,Daniel Guedes,38.0,Zagueiro,22,BRA040
5231,25,Vermelho,Eugenio Mena,21.0,Zagueiro,52,BRA018
5231,25,Amarelo,Fabrício dos Santos Silva,6.0,,90+4,BRA018
5231,25,Amarelo,Eugenio Mena,21.0,Zagueiro,42,BRA018
5231,25,Amarelo,Josué Anunciado de Oliveira,28.0,,87,BRA005
5231,25,Amarelo,Giovanni Augusto,14.0,Meio-campo,39,BRA005
5231,25,Amarelo,Fábio Deivson Lopes Maciel,1.0,Goleiro,84,BRA018
5231,25,Amarelo,Jemerson de Jesus Nascimento,4.0,Zagueiro,90,BRA005
5231,25,Amarelo,Leandro Donizete,8.0,Meio-campo,83,BRA005
5231,25,Amarelo,Marcos Rocha,2.0,Zagueiro,25,BRA005
5232,25,Amarelo,Edinho,15.0,Meio-campo,83,BRA025
5232,25,Amarelo,Rafael Thyere de Albuquerque Marques,31.0,Zagueiro,29,BRA025
5232,25,Amarelo,Matheus Reis,4.0,Zagueiro,33,BRA042
5232,25,Amarelo,Walace,5.0,Meio-campo,45+1,BRA025
5232,25,Amarelo,Michel Bastos,7.0,Meio-campo,81,BRA042
5232,25,Amarelo,Bruno Vieira,22.0,Zagueiro,13,BRA042
5233,25,Amarelo,Dener Assunção Braz,6.0,Zagueiro,82,BRA014
5233,25,Amarelo,Jorge Marco de Oliveira Moraes,36.0,Zagueiro,56,BRA021
5233,25,Amarelo,Apodi,2.0,Zagueiro,50,BRA014
5234,25,Amarelo,Martín Silva,1.0,Goleiro,21,BRA044
5234,25,Amarelo,Ewandro,7.0,Meio-campo,13,BRA003
5234,25,Amarelo,Duvier Riascos,20.0,,90+2,BRA044
5234,25,Amarelo,Nikão,11.0,Meio-campo,50,BRA003
5236,25,Amarelo,Durval,4.0,Zagueiro,6,BRA043
5236,25,Amarelo,Edson Felipe da Cruz,8.0,Meio-campo,27,BRA022
5236,25,Amarelo,Matheus Ferraz Pereira,16.0,Zagueiro,40,BRA043
5236,25,Amarelo,Jean Raphael Vanderlei Moreira,7.0,Meio-campo,55,BRA022
5236,25,Amarelo,Gum,3.0,Zagueiro,24,BRA022
5235,25,Amarelo,Eduardo Neto,8.0,Meio-campo,34,BRA006
5235,25,Amarelo,Ygor Maciel Santiago,7.0,Meio-campo,40,BRA024
5235,25,Amarelo,Antonio Carlos Capocasali,25.0,Zagueiro,86,BRA006
5235,25,Amarelo,Patrick,19.0,,88,BRA024
5239,26,Amarelo,Patrick,7.0,Meio-campo,31,BRA024
5239,26,Amarelo,Renato de Araújo Chaves Júnior,3.0,Zagueiro,64,BRA036
5239,26,Amarelo,Rodinei de Almeida,2.0,Zagueiro,40,BRA036
5239,26,Amarelo,Diogo Barbosa,6.0,Zagueiro,87,BRA024
5239,26,Amarelo,Gilson Gomes do Nascimento,6.0,Zagueiro,78,BRA036
5239,26,Amarelo,Josimar,8.0,Meio-campo,52,BRA036
5239,26,Amarelo,Luiz Antonio Linhares Garcia,4.0,Zagueiro,26,BRA036
5237,26,Amarelo,Bruno Aguiar,3.0,Zagueiro,90,BRA030
5237,26,Amarelo,Lucas Crispim,7.0,Meio-campo,37,BRA030
5237,26,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,64,BRA043
5237,26,Amarelo,Diego Souza,87.0,Meio-campo,20,BRA043
5237,26,Amarelo,Mario Sérgio,2.0,Zagueiro,79,BRA030
5237,26,Amarelo,Carlos Eduardo Antônio dos Santos,5.0,Meio-campo,30,BRA030
5237,26,Amarelo,Rithely,21.0,Meio-campo,45+3,BRA043
5238,26,Amarelo,Thiago dos Santos,35.0,Meio-campo,88,BRA033
5238,26,Amarelo,Egídio de Araújo Pereira Júnior,66.0,Zagueiro,9,BRA033
5238,26,Amarelo,Wellington do Nascimento Silva,25.0,Zagueiro,65,BRA022
5238,26,Amarelo,Fernando Prass,1.0,Goleiro,60,BRA033
5241,26,Amarelo,Otávio Henrique Santos,5.0,Meio-campo,27,BRA003
5241,26,Amarelo,Tiago Machowski,12.0,,41,BRA025
