match_id,round,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,team_id
5250,27,7,0,55%,437,,12,1,0,0,8,BRA030
5251,27,14,0,57%,464,,8,2,0,2,9,BRA015
5251,27,6,0,43%,357,,10,5,2,3,6,BRA040
5253,27,14,0,45%,379,,16,2,0,0,6,BRA005
5253,27,11,0,55%,438,,16,2,0,4,6,BRA021
5252,27,13,0,56%,477,,10,2,0,2,5,BRA043
5252,27,14,0,44%,372,,13,2,0,4,2,BRA044
5254,27,12,0,38%,294,,17,3,0,3,9,BRA006
5254,27,11,0,62%,490,,19,4,0,2,5,BRA042
5256,27,9,0,62%,407,,23,3,0,2,5,BRA003
5256,27,9,0,38%,260,,19,7,1,1,5,BRA016
5255,27,18,0,55%,416,,15,2,0,2,3,BRA014
5255,27,5,0,45%,364,,12,0,1,2,6,BRA018
5257,28,7,0,52%,437,,27,4,0,0,0,BRA022
5257,28,14,0,48%,405,,15,3,0,2,4,BRA024
5258,28,13,0,46%,426,,12,3,0,0,8,BRA006
5258,28,14,0,54%,538,,13,1,0,2,3,BRA025
5259,28,19,0,66%,488,,16,2,0,0,13,BRA003
5259,28,8,0,34%,278,,18,4,0,4,2,BRA036
5260,28,18,0,61%,490,,8,1,0,3,5,BRA040
5260,28,11,0,39%,324,,17,4,0,1,6,BRA028
5261,28,7,0,52%,334,,21,6,0,0,5,BRA044
5261,28,14,0,48%,307,,26,5,0,2,4,BRA021
5262,28,15,0,43%,369,,19,2,0,2,5,BRA030
5262,28,12,0,57%,498,,8,2,0,5,5,BRA005
5263,28,12,0,53%,385,,21,3,0,3,9,BRA020
5263,28,14,0,47%,367,,14,3,0,0,4,BRA015
5264,28,14,0,56%,402,,13,1,0,2,7,BRA042
5264,28,9,0,44%,315,,17,2,0,0,3,BRA033
5265,28,15,0,54%,414,,8,0,0,1,6,BRA014
5265,28,9,0,46%,374,,17,3,0,2,4,BRA043
5266,28,7,0,49%,458,,13,0,1,0,3,BRA018
5266,28,16,0,51%,446,,13,1,1,3,6,BRA016
5267,29,21,0,51%,376,,16,2,0,3,8,BRA028
5267,29,9,0,49%,382,,11,2,1,1,4,BRA043
5268,29,14,0,49%,412,,6,1,0,4,9,BRA016
5268,29,10,0,51%,443,,11,2,0,0,1,BRA005
5269,29,11,0,58%,464,,12,1,0,4,4,BRA042
5269,29,8,0,42%,342,,16,3,0,1,0,BRA003
5271,29,21,0,70%,478,,17,2,0,8,9,BRA021
5271,29,4,0,30%,217,,27,3,0,0,2,BRA030
5270,29,8,0,59%,444,,18,6,2,5,3,BRA044
5270,29,14,0,41%,289,,18,4,1,2,6,BRA006
5274,29,19,0,62%,423,,15,1,0,0,4,BRA024
5274,29,13,0,38%,267,,11,5,1,3,5,BRA020
5273,29,3,0,54%,526,,15,3,0,0,5,BRA025
5273,29,18,0,46%,436,,9,3,0,4,3,BRA018
5275,29,10,0,42%,320,,17,1,1,6,8,BRA036
5275,29,13,0,58%,445,,15,4,0,1,7,BRA015
5272,29,11,0,46%,386,,12,2,0,0,4,BRA022
5272,29,19,0,54%,442,,24,3,0,9,6,BRA040
5276,29,13,0,48%,314,,17,0,0,0,2,BRA014
5276,29,10,0,52%,336,,17,5,0,2,7,BRA033
5277,30,20,0,59%,488,,14,2,0,3,5,BRA005
5277,30,6,0,41%,352,,11,3,0,2,3,BRA028
5278,30,13,0,59%,517,,8,2,0,2,9,BRA043
5278,30,7,0,41%,375,,16,5,0,1,0,BRA006
5279,30,13,0,42%,293,,23,6,0,0,4,BRA030
5279,30,13,0,58%,407,,16,1,0,4,4,BRA016
5280,30,15,0,33%,228,,14,1,0,1,4,BRA020
5280,30,11,0,67%,479,,10,1,0,2,3,BRA021
5281,30,9,0,41%,306,,17,3,0,0,6,BRA036
5281,30,16,0,59%,404,,18,2,0,1,8,BRA033
5282,30,10,1,58%,462,,21,4,0,2,5,BRA042
5282,30,7,3,42%,340,,16,0,0,1,3,BRA022
5283,30,19,0,49%,365,,7,2,0,5,11,BRA018
5283,30,5,0,51%,384,,20,5,0,3,0,BRA003
5285,30,13,0,37%,367,,10,5,0,6,4,BRA024
5285,30,17,0,63%,620,,9,1,0,3,6,BRA015
5284,30,12,0,57%,388,,16,4,0,2,8,BRA044
5284,30,10,0,43%,306,,19,5,0,1,0,BRA014
5286,30,12,0,51%,474,,4,3,1,1,11,BRA040
5286,30,14,0,49%,462,,14,3,0,0,9,BRA025
5287,31,17,0,46%,330,,29,4,0,1,5,BRA033
5287,31,11,0,54%,379,,14,3,0,2,1,BRA006
5288,31,14,0,55%,348,,16,3,0,2,3,BRA020
5288,31,14,0,45%,280,,24,1,1,4,5,BRA030
5290,31,21,8,49%,426,,13,2,0,1,7,BRA018
5290,31,6,0,51%,430,,14,1,0,0,3,BRA022
5289,31,17,10,46%,369,,30,3,0,2,6,BRA036
5289,31,9,3,54%,428,,27,3,0,2,2,BRA016
5291,31,12,0,44%,389,,12,1,0,1,5,BRA015
5291,31,11,0,56%,470,,11,2,0,5,7,BRA003
5293,31,16,0,52%,427,,16,1,0,2,7,BRA044
5293,31,17,0,48%,401,,11,1,1,3,4,BRA042
5292,31,17,0,63%,459,,19,0,0,0,5,BRA021
5292,31,8,0,37%,286,,24,2,0,0,1,BRA028
5294,31,21,0,43%,369,,13,2,1,1,3,BRA014
5294,31,15,0,57%,489,,17,3,0,2,5,BRA025
5295,31,16,0,61%,559,,9,0,0,4,3,BRA040
5295,31,10,0,39%,374,,8,1,0,1,1,BRA024
5296,31,7,0,56%,545,,8,0,1,1,7,BRA005
5296,31,11,0,44%,429,,13,0,0,1,4,BRA043
5297,32,12,4,46%,427,,21,3,0,1,5,BRA003
5297,32,20,9,54%,478,,4,1,0,2,7,BRA022
5298,32,9,0,38%,279,,18,2,0,1,4,BRA030
5298,32,15,0,62%,461,,11,1,0,5,4,BRA028
5299,32,16,0,38%,281,,24,5,0,3,4,BRA020
5299,32,8,0,62%,485,,20,2,0,1,4,BRA040
5300,32,14,0,53%,452,,15,2,0,1,11,BRA033
5300,32,9,0,47%,433,,9,1,0,1,1,BRA043
5303,32,12,0,47%,367,,16,2,0,1,4,BRA006
5303,32,10,0,53%,397,,17,1,0,1,2,BRA014
5301,32,8,0,56%,509,,19,3,0,1,1,BRA015
5301,32,8,0,44%,397,,20,1,1,6,6,BRA021
5304,32,11,0,47%,416,,16,2,0,4,9,BRA025
5304,32,20,0,53%,454,,12,1,0,4,3,BRA044
5302,32,15,0,60%,525,,21,3,0,1,3,BRA042
5302,32,12,0,40%,344,,17,4,1,2,3,BRA016
5305,32,17,0,44%,363,,14,4,0,0,8,BRA024
5305,32,15,0,56%,485,,11,4,0,0,5,BRA018
5306,32,17,0,59%,552,,15,2,0,0,6,BRA005
5306,32,7,0,41%,409,,12,1,0,2,5,BRA036
5307,33,9,0,43%,415,,15,2,0,2,2,BRA043
5307,33,16,0,57%,541,,10,1,0,3,4,BRA042
5308,33,10,0,51%,315,,16,3,0,1,4,BRA006
5308,33,15,0,49%,325,,16,3,0,0,3,BRA018
5309,33,2,0,51%,354,,20,3,0,2,7,BRA036
5309,33,11,0,49%,330,,17,5,0,0,4,BRA030
5310,33,11,0,64%,424,,13,2,0,3,7,BRA016
5310,33,6,0,36%,247,,29,5,0,2,6,BRA020
5313,33,6,0,48%,474,,12,0,1,1,1,BRA021
5313,33,11,0,52%,506,,12,0,0,0,6,BRA025
5314,33,16,0,59%,497,,11,1,0,5,11,BRA005
5314,33,9,0,41%,363,,15,0,0,1,2,BRA015
5311,33,17,0,56%,402,,13,3,0,2,7,BRA014
5311,33,5,0,44%,341,,12,4,1,1,4,BRA003
5312,33,13,0,46%,281,,15,3,0,6,6,BRA040
5312,33,8,0,54%,325,,18,3,1,3,4,BRA033
5315,33,13,3,48%,444,,18,2,0,0,13,BRA044
5315,33,14,5,52%,472,,22,4,1,2,5,BRA022
5316,33,14,0,66%,520,,12,3,0,2,5,BRA028
5316,33,14,0,34%,267,,16,3,0,3,4,BRA024
5317,34,13,0,45%,360,,20,4,0,4,6,BRA036
5317,34,11,0,55%,439,,20,2,0,0,4,BRA028
5318,34,10,0,67%,698,,5,0,0,1,6,BRA015
5318,34,10,0,33%,331,,17,3,0,2,7,BRA016
5319,34,21,0,41%,322,,10,2,0,1,4,BRA006
5319,34,18,0,59%,467,,21,1,0,1,7,BRA003
5320,34,13,5,60%,522,,12,3,0,3,6,BRA022
5320,34,18,3,40%,351,,14,3,0,2,5,BRA014
5322,34,11,0,35%,323,,14,0,0,1,2,BRA024
5322,34,13,0,65%,581,,16,1,0,4,5,BRA021
5323,34,13,0,56%,577,,12,2,0,0,2,BRA042
5323,34,18,0,44%,446,,5,1,0,4,6,BRA018
5324,34,13,0,31%,243,,14,2,0,4,10,BRA020
5324,34,13,0,69%,562,,13,4,0,2,6,BRA005
5321,34,9,0,43%,333,,13,4,0,3,2,BRA044
5321,34,15,0,57%,422,,29,1,0,1,8,BRA033
5325,34,9,0,55%,237,,22,3,1,3,11,BRA030
5325,34,11,0,45%,203,,19,2,0,8,7,BRA040
5326,34,13,0,48%,426,,8,2,0,1,8,BRA043
5326,34,8,0,52%,460,,16,3,1,2,4,BRA025
5327,35,15,0,53%,410,,15,4,0,3,13,BRA043
5327,35,21,0,47%,369,,13,2,0,3,13,BRA018
5328,35,11,0,38%,316,,18,1,0,0,3,BRA016
5328,35,12,0,62%,484,,20,1,0,4,5,BRA024
5329,35,7,0,32%,262,,24,4,0,2,1,BRA020
5329,35,13,0,68%,534,,18,4,0,3,5,BRA036
5331,35,14,0,47%,363,,13,2,0,5,1,BRA003
5331,35,12,0,53%,395,,15,4,2,4,4,BRA033
5330,35,11,0,40%,265,,12,4,0,1,6,BRA006
5330,35,14,0,60%,392,,13,1,0,0,8,BRA030
5332,35,8,0,37%,293,,21,4,1,2,4,BRA022
5332,35,21,0,63%,499,,20,3,0,3,9,BRA025
5333,35,11,0,57%,433,,14,2,1,7,3,BRA028
5333,35,18,0,43%,318,,16,4,0,4,9,BRA014
5334,35,10,0,55%,516,,9,0,0,4,5,BRA005
5334,35,18,0,45%,418,,7,0,0,3,5,BRA042
5335,35,13,0,59%,471,,20,2,0,2,6,BRA040
5335,35,11,0,41%,327,,11,1,1,1,3,BRA021
5336,35,14,0,40%,305,,12,1,1,6,8,BRA044
5336,35,14,0,60%,442,,15,3,0,0,6,BRA015
5337,36,15,0,49%,433,,13,1,0,2,2,BRA018
5337,36,10,0,51%,438,,20,2,0,1,1,BRA033
5339,36,12,0,27%,242,,12,3,0,1,2,BRA024
5339,36,18,0,73%,629,,16,3,0,3,6,BRA005
5340,36,11,0,57%,419,,13,2,0,0,4,BRA025
5340,36,13,0,43%,322,,21,4,0,2,6,BRA028
5342,36,13,0,51%,459,,10,2,0,0,3,BRA015
5342,36,19,0,49%,441,,10,2,0,3,9,BRA042
5341,36,14,0,51%,400,,13,1,0,3,4,BRA020
5341,36,6,0,49%,397,,15,3,0,1,5,BRA014
5338,36,21,0,54%,338,,21,4,1,3,7,BRA030
5338,36,8,0,46%,306,,10,4,0,1,9,BRA044
5343,36,15,0,59%,501,,19,3,0,0,8,BRA021
5343,36,12,0,41%,360,,23,3,0,2,3,BRA036
5344,36,13,0,44%,400,,6,3,0,2,5,BRA006
5344,36,9,0,56%,515,,11,2,0,2,5,BRA022
5345,36,10,0,37%,282,,13,3,0,2,3,BRA016
5345,36,8,0,63%,480,,21,3,1,1,5,BRA040
5346,36,20,0,54%,461,,10,3,0,3,10,BRA043
5346,36,7,0,46%,411,,20,2,0,2,5,BRA003
5347,37,12,0,35%,289,,26,4,0,6,2,BRA020
5347,37,19,0,65%,526,,16,1,0,0,4,BRA042
5348,37,8,0,43%,369,,13,3,1,0,3,BRA022
5348,37,14,0,57%,486,,20,4,0,1,3,BRA028
5349,37,4,0,52%,371,,27,1,1,1,2,BRA036
5349,37,10,0,48%,333,,19,1,0,0,8,BRA006
5351,37,21,0,57%,504,,12,2,0,2,3,BRA018
5351,37,4,0,43%,387,,13,3,0,1,2,BRA030
5352,37,15,0,57%,522,,11,5,0,0,3,BRA005
5352,37,4,0,43%,397,,10,3,0,3,3,BRA025
5350,37,13,0,45%,399,,14,6,0,4,8,BRA043
5350,37,8,0,55%,484,,17,3,0,2,4,BRA015
5355,37,7,0,30%,225,,27,3,0,4,2,BRA016
5355,37,6,0,70%,495,,22,3,0,4,6,BRA033
5353,37,11,0,66%,438,,17,5,0,0,4,BRA014
5353,37,14,0,34%,234,,17,3,0,2,3,BRA024
5354,37,9,0,53%,349,,12,2,0,3,2,BRA040
5354,37,16,0,47%,307,,14,3,0,1,10,BRA044
5356,37,17,0,40%,372,,16,1,0,2,2,BRA003
5356,37,10,0,60%,546,,14,3,0,1,4,BRA021
5365,38,7,0,46%,314,,13,1,0,3,4,BRA025
5365,38,13,0,54%,341,,12,3,0,3,7,BRA030
5358,38,15,0,65%,559,,16,0,0,1,1,BRA021
5358,38,14,0,35%,304,,20,1,0,4,5,BRA033
5360,38,15,0,51%,442,,10,1,0,3,5,BRA003
5360,38,12,0,49%,440,,10,0,0,4,7,BRA040
5364,38,14,0,60%,553,,7,0,0,2,5,BRA005
5364,38,10,0,40%,364,,11,0,0,0,4,BRA014
5361,38,4,0,52%,402,,12,2,0,2,5,BRA043
5361,38,14,0,48%,358,,21,4,0,4,9,BRA036
5357,38,6,0,49%,399,,13,1,0,2,3,BRA018
5357,38,13,0,51%,381,,11,2,0,4,9,BRA028
5359,38,8,0,61%,421,,18,4,0,1,5,BRA022
5359,38,17,0,39%,262,,16,4,0,0,7,BRA020
5362,38,6,0,36%,309,,12,4,0,1,2,BRA024
5362,38,6,0,64%,540,,21,1,0,0,3,BRA042
5363,38,14,0,78%,761,,11,2,0,2,4,BRA015
5363,38,11,0,22%,216,,14,2,0,1,2,BRA006
5366,38,6,0,47%,295,,20,1,0,1,4,BRA016
5366,38,7,0,53%,327,,15,0,1,3,3,BRA044
5368,1,11,0,56%,553,,18,2,0,2,4,BRA021
5368,1,1,0,44%,437,,15,1,1,3,4,BRA043
5367,1,4,0,35%,316,,17,3,1,0,1,BRA003
5367,1,12,6,65%,577,,14,1,0,2,8,BRA033
5369,1,23,0,40%,361,,18,2,0,3,4,BRA005
5369,1,12,0,60%,517,,12,2,0,5,2,BRA040
5370,1,6,0,49%,442,,23,2,2,4,0,BRA018
5370,1,15,0,51%,444,,19,1,0,1,5,BRA016
5371,1,11,0,62%,380,,17,0,0,1,1,BRA045
5371,1,7,0,38%,227,,11,3,0,6,6,BRA038
5372,1,11,0,67%,590,,7,1,0,3,7,BRA009
5372,1,6,0,33%,310,,10,5,0,3,4,BRA042
5375,1,14,0,61%,490,,9,0,0,4,15,BRA022
5375,1,17,0,39%,317,,8,0,0,2,8,BRA001
5373,1,13,0,54%,376,,8,2,0,1,6,BRA020
5373,1,20,0,46%,332,,21,5,0,1,9,BRA036
5374,1,15,0,61%,579,,12,1,0,2,10,BRA015
5374,1,6,0,39%,391,,20,4,0,3,2,BRA025
5376,1,12,0,69%,494,,14,3,0,1,9,BRA028
5376,1,6,0,31%,227,,20,3,1,1,4,BRA014
5377,2,11,0,66%,497,,16,4,0,3,6,BRA033
5377,2,11,0,34%,268,,21,3,0,3,4,BRA036
5378,2,10,0,42%,341,,23,5,0,0,5,BRA038
5378,2,15,0,58%,462,,20,3,0,0,6,BRA022
5379,2,17,0,70%,533,,11,3,0,1,5,BRA018
5379,2,13,0,30%,229,,14,1,0,1,4,BRA020
5380,2,4,0,41%,451,,15,2,0,3,1,BRA016
5380,2,12,0,59%,622,,12,5,0,6,2,BRA040
5381,2,9,0,42%,391,,18,3,0,1,5,BRA003
5381,2,25,0,58%,523,,7,1,0,3,14,BRA005
5382,2,13,0,66%,529,,24,4,0,3,5,BRA015
5382,2,10,0,34%,270,,20,4,1,5,5,BRA045
5383,2,18,0,62%,495,,12,0,0,3,6,BRA014
5383,2,9,0,38%,313,,26,4,0,1,2,BRA001
5384,2,17,0,54%,406,,11,4,0,0,11,BRA042
5384,2,12,0,46%,362,,16,6,1,2,5,BRA028
5385,2,20,0,44%,434,,17,3,0,4,11,BRA025
5385,2,14,0,56%,535,,8,2,0,4,5,BRA021
5386,2,19,0,44%,443,,10,2,0,5,1,BRA009
5386,2,13,0,56%,537,,14,3,0,1,10,BRA043
5387,3,13,0,46%,403,,21,2,0,2,7,BRA020
5387,3,8,0,54%,484,,12,3,1,1,2,BRA040
5388,3,16,4,66%,645,,12,2,0,1,5,BRA003
5388,3,10,3,34%,333,,8,2,0,5,3,BRA009
5389,3,8,0,63%,536,,10,4,1,3,2,BRA021
5389,3,12,0,37%,318,,24,1,0,3,5,BRA014
5390,3,7,0,46%,373,,18,1,1,3,1,BRA045
5390,3,12,0,54%,420,,22,4,0,1,4,BRA001
5391,3,20,0,66%,537,,15,3,0,1,7,BRA018
5391,3,9,0,34%,282,,16,2,0,3,1,BRA038
5393,3,13,0,51%,419,,18,2,0,0,6,BRA016
5393,3,11,0,49%,407,,12,2,0,1,3,BRA042
5392,3,14,0,47%,360,,12,0,0,3,4,BRA022
5392,3,15,0,53%,390,,20,1,0,1,8,BRA033
5394,3,6,0,42%,411,,15,3,0,1,3,BRA036
5394,3,14,0,58%,562,,23,3,0,0,5,BRA015
5395,3,11,0,52%,430,,14,3,0,3,7,BRA028
5395,3,10,0,48%,426,,13,1,0,1,5,BRA043
5396,3,15,0,55%,530,,8,1,0,0,5,BRA005
5396,3,10,0,45%,449,,14,5,0,1,4,BRA025
5397,4,27,0,66%,544,,7,1,0,1,15,BRA018
5397,4,6,0,34%,293,,9,1,0,1,4,BRA001
5398,4,10,8,48%,426,,17,2,0,3,7,BRA003
5398,4,11,4,52%,447,,17,1,0,1,5,BRA020
5399,4,17,0,66%,527,,16,1,0,0,9,BRA014
5399,4,4,0,34%,298,,19,4,0,1,1,BRA038
5400,4,6,0,39%,346,,13,1,1,1,2,BRA021
5400,4,18,0,61%,518,,19,2,0,1,8,BRA036
5401,4,11,0,56%,581,,7,2,0,4,8,BRA043
5401,4,12,0,44%,479,,12,1,0,0,1,BRA015
5402,4,6,0,56%,459,,17,1,0,0,7,BRA009
5402,4,15,3,44%,377,,16,1,0,0,2,BRA022
5403,4,16,0,43%,342,,21,4,0,1,4,BRA045
5403,4,16,0,57%,447,,18,6,0,2,5,BRA005
5404,4,8,0,55%,403,,21,5,0,3,2,BRA033
5404,4,15,0,45%,335,,18,2,0,3,13,BRA042
5405,4,12,0,55%,572,,19,0,0,1,4,BRA025
5405,4,13,0,45%,471,,18,3,0,4,2,BRA016
5406,4,13,0,49%,457,,9,1,0,2,5,BRA040
5406,4,11,0,51%,454,,14,1,0,0,5,BRA028
5407,5,13,0,52%,449,,15,2,0,4,4,BRA003
5407,5,9,1,48%,418,,30,5,0,3,7,BRA028
5410,5,19,0,51%,387,,17,4,0,1,6,BRA016
5410,5,15,0,49%,376,,23,5,0,1,9,BRA014
5409,5,8,0,52%,385,,25,5,1,1,6,BRA038
5409,5,17,0,48%,368,,15,2,0,2,2,BRA043
5408,5,3,0,33%,331,,14,2,0,3,3,BRA040
5408,5,14,0,67%,648,,14,0,0,0,7,BRA015
5411,5,11,0,38%,373,,19,5,0,5,2,BRA022
5411,5,17,0,62%,593,,16,2,0,4,0,BRA005
5413,5,14,0,49%,399,,23,3,0,2,7,BRA018
5413,5,5,0,51%,419,,11,1,0,3,9,BRA009
5412,5,12,0,63%,456,,19,1,0,1,5,BRA042
5412,5,17,0,37%,257,,16,2,0,0,5,BRA020
5414,5,14,0,55%,529,,7,1,0,5,3,BRA001
5414,5,13,0,45%,433,,15,3,0,2,7,BRA036
5416,5,5,0,49%,384,,18,3,0,1,2,BRA045
5416,5,17,0,51%,391,,14,2,0,1,5,BRA021
5415,5,16,0,45%,330,,24,5,0,3,4,BRA033
5415,5,11,0,55%,415,,19,4,0,1,1,BRA025
5417,6,10,1,39%,363,,18,2,0,0,2,BRA038
5417,6,12,4,61%,561,,12,0,0,0,4,BRA003
5418,6,8,0,45%,439,,12,3,0,0,2,BRA014
5418,6,12,0,55%,520,,11,0,0,3,3,BRA022
5419,6,20,0,76%,718,,13,2,0,1,11,BRA015
5419,6,6,0,24%,238,,12,5,0,3,3,BRA016
5420,6,13,0,49%,374,,14,3,0,2,2,BRA020
5420,6,18,0,51%,354,,20,2,0,1,9,BRA001
5421,6,11,0,47%,441,,12,1,0,1,5,BRA009
5421,6,7,0,53%,499,,12,1,0,2,7,BRA040
5422,6,10,0,60%,386,,19,6,0,1,5,BRA028
5422,6,11,0,40%,270,,16,1,0,1,2,BRA045
5423,6,12,0,52%,502,,10,1,0,2,2,BRA043
5423,6,10,0,48%,477,,17,3,0,2,4,BRA005
5425,6,8,0,28%,271,,13,4,1,0,2,BRA036
5425,6,27,0,72%,662,,14,2,1,0,10,BRA025
5424,6,15,0,62%,479,,12,2,0,1,7,BRA033
5424,6,7,0,38%,310,,11,1,1,1,2,BRA021
5426,6,10,0,40%,372,,9,0,0,3,5,BRA042
5426,6,12,0,60%,541,,12,2,0,4,3,BRA018
5427,7,19,0,49%,432,,15,3,0,1,9,BRA001
5427,7,12,0,51%,464,,16,2,0,1,3,BRA028
5428,7,10,0,60%,461,,22,3,0,0,9,BRA036
5428,7,7,0,40%,312,,22,4,0,1,3,BRA014
5429,7,26,0,61%,548,,9,4,0,1,6,BRA022
5429,7,6,0,39%,384,,10,2,1,0,1,BRA025
5430,7,13,4,62%,546,,12,1,0,1,4,BRA042
5430,7,6,5,38%,337,,17,2,0,2,4,BRA003
5432,7,18,0,48%,338,,18,1,0,1,8,BRA045
5432,7,13,0,52%,358,,20,3,0,5,6,BRA009
5431,7,18,0,55%,411,,18,4,1,4,7,BRA016
5431,7,9,0,45%,358,,26,3,1,1,0,BRA043
5433,7,11,0,31%,229,,15,5,3,1,4,BRA018
5433,7,12,0,69%,489,,15,4,1,4,7,BRA005
5434,7,16,0,51%,368,,19,4,0,3,2,BRA033
5434,7,8,0,49%,373,,18,4,0,2,2,BRA015
5435,7,8,0,37%,282,,17,2,0,1,4,BRA020
5435,7,16,0,63%,474,,17,2,0,0,4,BRA021
5436,7,12,0,52%,501,,11,2,0,0,3,BRA040
5436,7,16,0,48%,451,,19,1,0,0,6,BRA038
5439,8,12,3,53%,498,,9,0,0,2,4,BRA036
5439,8,9,4,47%,449,,15,2,0,0,4,BRA003
5438,8,8,0,46%,376,,19,2,0,0,7,BRA014
5438,8,17,0,54%,452,,15,2,0,0,5,BRA025
5437,8,10,0,55%,422,,22,5,0,5,3,BRA042
5437,8,10,0,45%,357,,22,2,0,2,2,BRA045
5442,8,10,0,54%,481,,20,2,0,1,2,BRA001
5442,8,22,0,46%,434,,17,2,0,2,5,BRA009
5441,8,12,0,54%,424,,25,3,0,3,9,BRA038
5441,8,8,0,46%,396,,8,3,1,0,3,BRA020
5440,8,12,0,39%,398,,10,3,0,0,5,BRA043
5440,8,20,0,61%,617,,10,1,0,2,9,BRA040
5443,8,9,0,61%,462,,19,3,0,2,4,BRA033
5443,8,9,0,39%,291,,14,4,0,1,6,BRA016
5444,8,9,0,38%,336,,9,0,0,4,5,BRA021
5444,8,15,0,62%,538,,9,0,0,0,9,BRA018
5445,8,12,0,45%,399,,23,2,0,6,7,BRA028
5445,8,15,0,55%,494,,12,1,0,1,5,BRA005
5446,8,16,0,57%,547,,7,0,1,1,9,BRA015
5446,8,12,0,43%,410,,12,2,0,5,4,BRA022
5447,9,22,0,60%,521,,18,1,0,2,2,BRA033
5447,9,13,0,40%,349,,24,3,1,0,3,BRA038
5448,9,10,5,33%,323,,16,2,0,1,3,BRA003
5448,9,7,3,67%,652,,7,1,0,2,5,BRA040
5449,9,15,0,51%,415,,12,3,0,1,3,BRA016
5449,9,17,0,49%,395,,17,0,0,3,3,BRA001
5451,9,20,0,53%,488,,9,0,0,1,10,BRA005
5451,9,9,0,47%,445,,17,1,0,1,3,BRA036
5450,9,25,0,52%,344,,20,1,0,2,11,BRA045
5450,9,10,0,48%,336,,18,4,0,2,2,BRA014
5452,9,12,0,61%,562,,15,2,0,1,4,BRA015
5452,9,10,0,39%,363,,15,2,0,4,6,BRA009
5455,9,19,0,65%,617,,12,0,0,4,7,BRA022
5455,9,10,0,35%,345,,12,2,0,2,2,BRA043
5453,9,8,0,38%,315,,19,2,1,1,2,BRA042
5453,9,30,0,62%,501,,9,1,0,0,14,BRA021
5454,9,16,0,41%,277,,16,3,0,4,7,BRA020
5454,9,19,0,59%,370,,15,0,0,0,12,BRA028
5456,9,17,0,56%,572,,13,0,0,4,5,BRA025
5456,9,7,0,44%,453,,16,2,0,2,1,BRA018
5457,10,11,0,32%,316,,8,1,0,1,4,BRA001
5457,10,21,0,68%,663,,6,0,0,4,6,BRA033
5458,10,15,0,64%,473,,11,4,0,3,12,BRA036
5458,10,7,0,36%,294,,14,4,0,0,2,BRA018
5459,10,9,0,35%,296,,14,1,0,0,1,BRA020
5459,10,20,0,65%,513,,12,0,0,5,14,BRA009
5460,10,9,0,52%,483,,12,0,0,2,3,BRA021
5460,10,14,0,48%,427,,13,1,0,2,7,BRA038
5461,10,17,0,48%,479,,11,1,0,3,3,BRA040
5461,10,22,0,52%,501,,9,1,0,0,4,BRA022
5462,10,9,0,49%,456,,24,3,0,4,3,BRA005
5462,10,10,0,51%,479,,11,1,0,2,2,BRA015
5464,10,21,0,63%,557,,11,3,1,1,2,BRA025
5464,10,15,0,37%,334,,17,4,0,4,3,BRA045
5463,10,11,3,51%,315,,16,2,0,3,5,BRA014
5463,10,13,4,49%,305,,17,2,0,3,5,BRA003
5465,10,8,0,37%,313,,19,2,0,0,3,BRA043
5465,10,21,0,63%,511,,9,0,0,2,3,BRA042
5466,10,10,0,44%,301,,27,5,0,1,5,BRA028
5466,10,14,0,56%,355,,13,1,1,1,7,BRA016
5467,11,20,0,51%,390,,13,4,0,1,5,BRA018
5467,11,10,0,49%,384,,14,2,0,3,6,BRA033
5468,11,18,0,62%,537,,14,3,0,2,12,BRA015
5468,11,9,0,38%,338,,16,1,0,2,1,BRA038
5469,11,7,0,42%,354,,17,3,0,5,4,BRA005
5469,11,17,0,58%,476,,19,3,0,3,2,BRA001
5470,11,18,0,43%,400,,14,1,0,2,3,BRA022
5470,11,19,0,57%,505,,9,0,0,0,8,BRA021
5471,11,14,0,61%,469,,17,3,0,3,8,BRA045
5471,11,15,0,39%,320,,22,2,0,0,3,BRA036
5473,11,22,0,62%,450,,21,4,1,1,13,BRA028
5473,11,15,0,38%,299,,18,3,0,0,4,BRA009
5472,11,7,1,52%,480,,16,0,1,3,7,BRA025
5472,11,18,12,48%,461,,12,1,0,4,6,BRA003
5474,11,8,0,36%,305,,14,2,1,0,10,BRA042
5474,11,11,0,64%,558,,8,2,0,1,4,BRA040
5476,11,16,0,49%,370,,23,4,0,4,3,BRA016
5476,11,8,0,51%,368,,19,3,0,4,4,BRA020
5475,11,15,0,57%,494,,22,3,0,0,13,BRA043
5475,11,7,0,43%,382,,10,2,0,3,2,BRA014
5478,12,8,0,34%,260,,19,2,2,2,3,BRA043
5478,12,20,0,66%,472,,22,4,0,3,7,BRA045
5477,12,21,0,41%,373,,11,1,0,1,8,BRA021
5477,12,7,0,59%,550,,22,1,0,1,0,BRA028
5479,12,18,0,64%,655,,14,3,0,3,5,BRA040
5479,12,17,0,36%,375,,10,3,0,2,4,BRA025
5480,12,12,3,52%,345,,22,3,0,2,7,BRA016
5480,12,8,2,48%,336,,16,2,0,2,3,BRA003
5481,12,15,0,47%,339,,19,4,0,2,8,BRA014
5481,12,7,0,53%,401,,20,6,0,1,3,BRA018
5483,12,14,0,59%,539,,10,2,0,3,8,BRA001
